SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
9.0,RT News,1-2MPEG-2/SD,33.0,DVB-S,8000.0,3/4,3586 L,tp 2A,44-45,,,,,False,,Eng,,
10.0,Radio Orfey,,,DVB-S,8000.0,3/4,3586 L,tp 2A,44-45,,,Radio Orfey,https://www.lyngsat.com/radiochannels/ru/Radio-Orfey.html,False,,Rus,ru,
10.0,Radio Orfey,,,DVB-S,8000.0,3/4,3586 L,tp 2A,44-45,,,Radio Orfey,https://www.lyngsat.com/radiochannels/ru/Radio-Orfey.html,False,,Rus,ru,
,RTRS Yamal,8835-2,,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,,https://www.lyngsat.com/providers/ru/RTRS-Yamal.html,,,True,RTRS Yamal,,,ru
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,DVB-S2,8000.0,3/4,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,Rus,ru,
