SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,Canal del Congreso 45.1,MPEG-4/SD,65.0,DVB-S2,6666.0,3/4,4141 V,tp 12,0.0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html,True,Canal del Congreso 45.1,Spa,mx,mx
,Canal del Congreso 45.1,MPEG-4/SD,65.0,DVB-S2,6666.0,3/4,4141 V,tp 12,0.0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html,True,Canal del Congreso 45.1,Spa,mx,mx
1.0,Canal Catorce,MPEG-2/HD,49.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html,False,Canal del Congreso 45.1,Spa,mx,
1.0,Canal Catorce,MPEG-2/HD,49.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html,False,Canal del Congreso 45.1,Spa,mx,
1.0,Canal Catorce,MPEG-2/HD,49.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html,False,Canal del Congreso 45.1,Spa,mx,
1.0,Canal Catorce,MPEG-2/HD,49.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html,False,Canal del Congreso 45.1,Spa,mx,
9.0,Canal Catorce,MPEG-4/HD,161.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html,False,Canal del Congreso 45.1,Spa,mx,
9.0,Canal Catorce,MPEG-4/HD,161.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html,False,Canal del Congreso 45.1,Spa,mx,
9.0,Canal Catorce,MPEG-4/HD,161.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html,False,Canal del Congreso 45.1,Spa,mx,
9.0,Canal Catorce,MPEG-4/HD,161.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html,False,Canal del Congreso 45.1,Spa,mx,
2.0,Canal 22 Nacional,MPEG-2/SD,65.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal 22 Nacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Nacional.html,False,Canal del Congreso 45.1,Spa,mx,
2.0,Canal 22 Nacional,MPEG-2/SD,65.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,Canal 22 Nacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Nacional.html,False,Canal del Congreso 45.1,Spa,mx,
1.0,Canal 22 Nacional,MPEG-4/HD,49.0,DVB-S2,13330.0,3/4,4172 V,tp 12,0.0,,,Canal 22 Nacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Nacional.html,False,Canal del Congreso 45.1,Spa,mx,
1.0,Canal 22 Nacional,MPEG-4/HD,49.0,DVB-S2,13330.0,3/4,4172 V,tp 12,0.0,,,Canal 22 Nacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Nacional.html,False,Canal del Congreso 45.1,Spa,mx,
3.0,TV UNAM,MPEG-2/SD,81.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,TV UNAM,https://www.lyngsat.com/tvchannels/mx/TV-UNAM.html,False,Canal del Congreso 45.1,Spa,mx,
5.0,(feeds),,113.0,DVB-S2,14400.0,3/4,4155 V,tp 12,0.0,,,,,False,Canal del Congreso 45.1,,,
2.0,Canal 22.2,MPEG-4/HD,65.0,DVB-S2,13330.0,3/4,4172 V,tp 12,0.0,,,Canal 22.2,https://www.lyngsat.com/tvchannels/mx/Canal-222.html,False,Canal del Congreso 45.1,Spa,mx,
4.0,Canal 22 Internacional,MPEG-4/HD,97.0,DVB-S2,13330.0,3/4,4172 V,tp 12,0.0,,,Canal 22 Internacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Internacional.html,False,Canal del Congreso 45.1,Spa,mx,
,(CBC feeds),,,DVB-S2,8200.0,5/6,11978 H,tp 26,,,,,,False,Canal del Congreso 45.1,,,
,(CBC feeds),,,DVB-S2,8200.0,5/6,11988 H,tp 26,,,,,,False,Canal del Congreso 45.1,,,
,,,,,,,,,,,,DVB-S1600,BISSDirector,False,Canal del Congreso 45.1,,,
,,,,,,,,,,,,DVB-S2QPSK64003/4,,False,Canal del Congreso 45.1,,,
