SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,ETV Network,1-1,,DVB-S2,30000.0,3/4,3725 H,tp 1,,Irdeto,https://www.lyngsat.com/providers/in/ETV-Network.html,,,,,True,ETV Network,,,in
,ETV Network,1-1,,DVB-S2,30000.0,3/4,3725 H,tp 1,,Irdeto,https://www.lyngsat.com/providers/in/ETV-Network.html,,,,,True,ETV Network,,,in
,ETV Network,1-1,,DVB-S2,30000.0,3/4,4005 H,tp 8,,Irdeto,https://www.lyngsat.com/providers/in/ETV-Network.html,,,,,True,ETV Network,,,in
,ETV Network,1-1,,DVB-S2,30000.0,3/4,4005 H,tp 8,,Irdeto,https://www.lyngsat.com/providers/in/ETV-Network.html,,,,,True,ETV Network,,,in
2.0,News 18 Madhya Pradesh & Chhattisgarh,MPEG-4/SD,201.0,DVB-S2,30000.0,3/4,3725 H,tp 1,,Irdeto,,News 18 Madhya Pradesh & Chhattisgarh,https://www.lyngsat.com/tvchannels/in/News-18-Madhya-Pradesh-and-Chhattisgarh.html,,,False,ETV Network,,in,
2.0,News 18 Madhya Pradesh & Chhattisgarh,MPEG-4/SD,201.0,DVB-S2,30000.0,3/4,3725 H,tp 1,,Irdeto,,News 18 Madhya Pradesh & Chhattisgarh,https://www.lyngsat.com/tvchannels/in/News-18-Madhya-Pradesh-and-Chhattisgarh.html,,,False,ETV Network,,in,
3.0,News 18 Rajasthan,MPEG-4/SD,301.0,DVB-S2,30000.0,3/4,3725 H,tp 1,,Irdeto,,News 18 Rajasthan,https://www.lyngsat.com/tvchannels/in/News-18-Rajasthan.html,,,False,ETV Network,Hin,in,
3.0,News 18 Rajasthan,MPEG-4/SD,301.0,DVB-S2,30000.0,3/4,3725 H,tp 1,,Irdeto,,News 18 Rajasthan,https://www.lyngsat.com/tvchannels/in/News-18-Rajasthan.html,,,False,ETV Network,Hin,in,
4.0,News 18 Bihar & Jharkhand,MPEG-4/SD,401.0,DVB-S2,30000.0,3/4,3725 H,tp 1,,Irdeto,,News 18 Bihar & Jharkhand,https://www.lyngsat.com/tvchannels/in/News-18-Bihar-and-Jharkhand.html,,,False,ETV Network,Hin,in,
4.0,News 18 Bihar & Jharkhand,MPEG-4/SD,401.0,DVB-S2,30000.0,3/4,3725 H,tp 1,,Irdeto,,News 18 Bihar & Jharkhand,https://www.lyngsat.com/tvchannels/in/News-18-Bihar-and-Jharkhand.html,,,False,ETV Network,Hin,in,
