SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,RTRS Stavropol,8835-2,,DVB-S2,,,3608 L,tp 5A,0.0,,https://www.lyngsat.com/providers/ru/RTRS-Stavropol.html,,,True,RTRS Stavropol,,,ru
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
1020.0,Rossiya 1,MPEG-4/SD,1021.0,DVB-S2,,,3608 L,tp 5A,0.0,GoSTcrypt,,Rossiya 1,https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Stavropol,Rus,ru,
