SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,(NBT TV feeds),,,DVB-S2,3750.0,2/3,3723 V,tp C3V,,,,,,,,False,,,,
,(NBT TV feeds),,,DVB-S2,2500.0,3/4,3756 V,tp C3V,,,,,,,,False,,,,
,(feeds),,,DVB-S2,3750.0,3/4,3746 V,tp C3V,,,,,,,,False,,,,
,(feeds),,,DVB-S2,4800.0,3/4,3825 V,tp C5V,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7120.0,3/4,3866 H,tp C7H,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7200.0,3/4,3934 H,tp C8H,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7200.0,3/4,3998 H,tp C10H,,,,,,,,False,,,,
1.0,BBTV Channel 7,1-1MPEG-4/HD,1160.0,DVB-S2,2500.0,5/6,3803 V,tp C5V,,BISS 1,,,,,,False,,Tha Qaa,,
1.0,BBTV Channel 7,1-1MPEG-4/HD,1160.0,DVB-S2,2500.0,5/6,3807 V,tp C5V,,BISS 1,,,,,,False,,Tha Qaa,,
100.0,4KUniverse,?-?HEVC/UHD,256.0,DVB-S2,8910.0,3/4,3862 V,tp C6V,,,,,,,,False,,Eng,,
,Chunghwa Telecom,,,DVB-S2,15650.0,3/4,3971 V,tp C9V,,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,,,,,True,Chunghwa Telecom,,,tw
1.0,SET International,MPEG-4/HD,3211.0,DVB-S2,15650.0,3/4,3971 V,tp C9V,,Conax,,SET International,https://www.lyngsat.com/tvchannels/tw/SET-International.html,,,False,Chunghwa Telecom,Chi,tw,
2.0,SET Taiwan,MPEG-4/HD,3261.0,DVB-S2,15650.0,3/4,3971 V,tp C9V,,Conax,,SET Taiwan,https://www.lyngsat.com/tvchannels/tw/SET-Taiwan.html,,,False,Chunghwa Telecom,Chi,tw,
3.0,TVBS Asia,MPEG-4/HD,163.0,DVB-S2,15650.0,3/4,3971 V,tp C9V,,Conax,,TVBS Asia,https://www.lyngsat.com/tvchannels/tw/TVBS-Asia.html,,,False,Chunghwa Telecom,Chi,tw,
4.0,TVBS News,MPEG-4/HD,164.0,DVB-S2,15650.0,3/4,3971 V,tp C9V,,Conax,,TVBS News,https://www.lyngsat.com/tvchannels/tw/TVBS-News.html,,,False,Chunghwa Telecom,Chi,tw,
,Taiwanese mux,,,DVB-S2,15000.0,3/4,4070 V,tp C11V,,,,,,,,False,Chunghwa Telecom,,,
313.0,UCTV,MPEG-4/SD,3061.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,,,UCTV,https://www.lyngsat.com/tvchannels/tw/UCTV.html,,,False,Chunghwa Telecom,Chi,tw,
315.0,CTI TV Asia,MPEG-4/HD,3071.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,Viaccess,,CTI TV Asia,https://www.lyngsat.com/tvchannels/tw/CTI-TV-Asia.html,,,False,Chunghwa Telecom,Chi,tw,
315.0,CTI TV Asia,MPEG-4/HD,3071.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,Viaccess,,CTI TV Asia,https://www.lyngsat.com/tvchannels/tw/CTI-TV-Asia.html,,,False,Chunghwa Telecom,Chi,tw,
611.0,FTV News,MPEG-4/HD,5801.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,Viaccess,,FTV News,https://www.lyngsat.com/tvchannels/tw/FTV-News.html,,,False,Chunghwa Telecom,Chi,tw,
611.0,FTV News,MPEG-4/HD,5801.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,Viaccess,,FTV News,https://www.lyngsat.com/tvchannels/tw/FTV-News.html,,,False,Chunghwa Telecom,Chi,tw,
627.0,ET Mall 3,MPEG-4/HD,5881.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,,,ET Mall 3,https://www.lyngsat.com/tvchannels/tw/ET-Mall-3.html,,,False,Chunghwa Telecom,Chi,tw,
628.0,ET Mall 5,MPEG-4/HD,5886.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,,,ET Mall 5,https://www.lyngsat.com/tvchannels/tw/ET-Mall-5.html,,,False,Chunghwa Telecom,Chi,tw,
630.0,ET Mall 2,MPEG-4/HD,5896.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,,,ET Mall 2,https://www.lyngsat.com/tvchannels/tw/ET-Mall-2.html,,,False,Chunghwa Telecom,Chi,tw,
631.0,ET Mall 1,MPEG-4/HD,5901.0,DVB-S2,15000.0,3/4,4070 V,tp C11V,,,,ET Mall 1,https://www.lyngsat.com/tvchannels/tw/ET-Mall-1.html,,,False,Chunghwa Telecom,Chi,tw,
