SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
1273.0,ESPN 6 América Latina,MPEG-4/SD,8144.0,DVB-S2,,,12230 H,,,,,ESPN 6 América Latina,https://www.lyngsat.com/tvchannels/us/ESPN-6-America-Latina.html,,,False,,Spa,us,
74.0,Claro Americas Sur promo,MPEG-2/SD,56.0,DVB-S,30000.0,2/3,12350 V,,,,,,,,,False,,Spa,,
,,,,DVB-S2,30000.0,2/3,12430 H,,,,,,,,,False,,,,
9.0,Cubavisión Internacional,MPEG-4/HD,2909.0,DVB-S2,30000.0,2/3,12430 H,,,,,Cubavisión Internacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Internacional.html,,,False,,Spa,cu,
9.0,Cubavisión Internacional,MPEG-4/HD,2909.0,DVB-S2,30000.0,2/3,12430 H,,,,,Cubavisión Internacional,https://www.lyngsat.com/tvchannels/cu/Cubavision-Internacional.html,,,False,,Spa,cu,
10.0,Bethel TV (Peru),MPEG-4/HD,4256.0,DVB-S2,30000.0,2/3,12430 H,,,,,Bethel TV (Peru),https://www.lyngsat.com/tvchannels/pe/Bethel-TV.html,,,False,,Spa,pe,
10.0,Bethel TV (Peru),MPEG-4/HD,4256.0,DVB-S2,30000.0,2/3,12430 H,,,,,Bethel TV (Peru),https://www.lyngsat.com/tvchannels/pe/Bethel-TV.html,,,False,,Spa,pe,
12.0,Bethel Radio,,,DVB-S2,30000.0,2/3,12430 H,,,,,Bethel Radio,https://www.lyngsat.com/radiochannels/pe/Bethel-Radio.html,,,False,,Spa,pe,
12.0,Bethel Radio,,,DVB-S2,30000.0,2/3,12430 H,,,,,Bethel Radio,https://www.lyngsat.com/radiochannels/pe/Bethel-Radio.html,,,False,,Spa,pe,
