SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
202.0,Soyuz,MPEG-2/SD,1202.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Soyuz,https://www.lyngsat.com/tvchannels/ru/Soyuz.html,,,False,,Rus,ru,
202.0,Soyuz,MPEG-2/SD,1202.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Soyuz,https://www.lyngsat.com/tvchannels/ru/Soyuz.html,,,False,,Rus,ru,
203.0,Juvelirochka,MPEG-2/SD,1203.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Juvelirochka,https://www.lyngsat.com/tvchannels/ru/Juvelirochka.html,,,False,,Rus,ru,
203.0,Juvelirochka,MPEG-2/SD,1203.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Juvelirochka,https://www.lyngsat.com/tvchannels/ru/Juvelirochka.html,,,False,,Rus,ru,
204.0,8 Kanal,MPEG-2/SD,1204.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,8 Kanal,https://www.lyngsat.com/tvchannels/ru/8-Kanal.html,,,False,,Rus,ru,
204.0,8 Kanal,MPEG-2/SD,1204.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,8 Kanal,https://www.lyngsat.com/tvchannels/ru/8-Kanal.html,,,False,,Rus,ru,
205.0,[test card],MPEG-2/SD,1205.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,,,,,False,,,,
206.0,U,MPEG-2/SD,1206.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,U,https://www.lyngsat.com/tvchannels/ru/U.html,,,False,,Rus,ru,
206.0,U,MPEG-2/SD,1206.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,U,https://www.lyngsat.com/tvchannels/ru/U.html,,,False,,Rus,ru,
207.0,TNT Music,MPEG-2/SD,1207.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,TNT Music,https://www.lyngsat.com/tvchannels/ru/TNT-Music.html,,,False,,Rus,ru,
207.0,TNT Music,MPEG-2/SD,1207.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,TNT Music,https://www.lyngsat.com/tvchannels/ru/TNT-Music.html,,,False,,Rus,ru,
210.0,STS Love,MPEG-2/SD,1210.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,STS Love,https://www.lyngsat.com/tvchannels/ru/STS-Love.html,,,False,,Rus,ru,
211.0,Muz TV (0h),MPEG-2/SD,1211.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Muz TV (0h),https://www.lyngsat.com/tvchannels/ru/Muz-TV.html,,,False,,Rus,ru,
211.0,Muz TV (0h),MPEG-2/SD,1211.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Muz TV (0h),https://www.lyngsat.com/tvchannels/ru/Muz-TV.html,,,False,,Rus,ru,
216.0,Shop & Show (Russia),MPEG-2/SD,1216.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Shop & Show (Russia),https://www.lyngsat.com/tvchannels/ru/Shop-and-Show.html,,,False,,Rus,ru,
216.0,Shop & Show (Russia),MPEG-2/SD,1216.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Shop & Show (Russia),https://www.lyngsat.com/tvchannels/ru/Shop-and-Show.html,,,False,,Rus,ru,
220.0,Mir 24,MPEG-2/SD,1220.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Mir 24,https://www.lyngsat.com/tvchannels/ru/Mir-24.html,,,False,,Rus,ru,
220.0,Mir 24,MPEG-2/SD,1220.0,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Mir 24,https://www.lyngsat.com/tvchannels/ru/Mir-24.html,,,False,,Rus,ru,
291.0,Europa Plus (+2h),,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Europa Plus (+2h),https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html,,,False,,Rus,ru,
291.0,Europa Plus (+2h),,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Europa Plus (+2h),https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html,,,False,,Rus,ru,
292.0,Europa Plus (+4h),,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Europa Plus (+4h),https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html,,,False,,Rus,ru,
292.0,Europa Plus (+4h),,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Europa Plus (+4h),https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html,,,False,,Rus,ru,
293.0,Retro FM Rossiya (+2h),,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Retro FM Rossiya (+2h),https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html,,,False,,Rus,ru,
293.0,Retro FM Rossiya (+2h),,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Retro FM Rossiya (+2h),https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html,,,False,,Rus,ru,
294.0,Retro FM Rossiya (+4h),,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Retro FM Rossiya (+4h),https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html,,,False,,Rus,ru,
294.0,Retro FM Rossiya (+4h),,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Retro FM Rossiya (+4h),https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html,,,False,,Rus,ru,
295.0,Radio Chanson Omsk,,,DVB-S,44950,2/3,10981 V,tp DB2,0,,,Radio Chanson Omsk,https://www.lyngsat.com/radiochannels/ru/Radio-Chanson-Omsk.html,,,False,,Rus,ru,
965.0,Istoriya Telekanal,MPEG-4/SD,1965.0,DVB-S2,45000,4/5,11044 V,tp DB4,0,,,Istoriya Telekanal,https://www.lyngsat.com/tvchannels/ru/Istoriya-Telekanal.html,,,False,,Rus,ru,
972.0,Avto 24,MPEG-4/SD,1972.0,DVB-S2,45000,4/5,11044 V,tp DB4,0,,,Avto 24,https://www.lyngsat.com/tvchannels/ru/Avto-24.html,,,False,,Rus,ru,
973.0,Mir Belogorya TV,MPEG-4/SD,1973.0,DVB-S2,45000,4/5,11044 V,tp DB4,0,,,Mir Belogorya TV,https://www.lyngsat.com/tvchannels/ru/Mir-Belogorya-TV.html,,,False,,Rus,ru,
973.0,Mir Belogorya TV,MPEG-4/SD,1973.0,DVB-S2,45000,4/5,11044 V,tp DB4,0,,,Mir Belogorya TV,https://www.lyngsat.com/tvchannels/ru/Mir-Belogorya-TV.html,,,False,,Rus,ru,
982.0,Strana FM TV,MPEG-4/SD,1982.0,DVB-S2,45000,4/5,11044 V,tp DB4,0,,,Strana FM TV,https://www.lyngsat.com/tvchannels/ru/Strana-FM-TV.html,,,False,,Rus,ru,
982.0,Strana FM TV,MPEG-4/SD,1982.0,DVB-S2,45000,4/5,11044 V,tp DB4,0,,,Strana FM TV,https://www.lyngsat.com/tvchannels/ru/Strana-FM-TV.html,,,False,,Rus,ru,
709.0,Zhara TV,MPEG-4/SD,1709.0,DVB-S2,45000,4/5,11106 H,tp DB5,0,,,Zhara TV,https://www.lyngsat.com/tvchannels/ru/Zhara-TV.html,,,False,,Rus,ru,
712.0,Prodvizhenie Moskva,MPEG-4/SD,1712.0,DVB-S2,45000,4/5,11106 H,tp DB5,0,,,Prodvizhenie Moskva,https://www.lyngsat.com/tvchannels/ru/Prodvizhenie-Moskva.html,,,False,,Rus,ru,
730.0,12 Kanal,MPEG-4/SD,1730.0,DVB-S2,45000,4/5,11106 H,tp DB5,0,,,12 Kanal,https://www.lyngsat.com/tvchannels/ru/12-Kanal.html,,,False,,Rus,ru,
612.0,Shayan TV,MPEG-4/SD,1612.0,DVB-S2,45000,4/5,11106 V,tp DB6,0,,,Shayan TV,https://www.lyngsat.com/tvchannels/ru/Shayan-TV.html,,,False,,Rus,ru,
,,4371-3,,DVB-S2,35010,3/4,11169 V,tp BD8,0,,,,,,,False,,,,
1.0,NTV Mir (+3h),MPEG-4/SD,200.0,DVB-S2,35010,3/4,11169 V,tp BD8,0,,,NTV Mir (+3h),https://www.lyngsat.com/tvchannels/ru/NTV-Mir.html,,,False,,Rus,ru,
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,35010,3/4,11169 V,tp BD8,0,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,,,False,,Eng,ru,
2.0,RT News,MPEG-2/SD,481.0,DVB-S2,35010,3/4,11169 V,tp BD8,0,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,,,False,,Eng,ru,
3.0,RT Doc,MPEG-4/HD,101.0,DVB-S2,35010,3/4,11169 V,tp BD8,0,,,RT Doc,https://www.lyngsat.com/tvchannels/ru/RT-Doc.html,,,False,,Rus,ru,
503.0,Uspeh,MPEG-4/SD,1503.0,DVB-S2,45000,4/5,11481 H,tp BD1,0,,,Uspeh,https://www.lyngsat.com/tvchannels/ru/Uspeh.html,,,False,,Rus,ru,
531.0,TNV Planeta,MPEG-4/SD,1531.0,DVB-S2,45000,4/5,11481 H,tp BD1,0,,,TNV Planeta,https://www.lyngsat.com/tvchannels/ru/TNV-Planeta.html,,,False,,Rus,ru,
906.0,Katun 24,MPEG-4/SD,1906.0,DVB-S2,45000,4/5,11481 V,tp BD2,0,,,Katun 24,https://www.lyngsat.com/tvchannels/ru/Katun-24.html,,,False,,Rus Qaa,ru,
906.0,Katun 24,MPEG-4/SD,1906.0,DVB-S2,45000,4/5,11481 V,tp BD2,0,,,Katun 24,https://www.lyngsat.com/tvchannels/ru/Katun-24.html,,,False,,Rus Qaa,ru,
891.0,Radio Yuldash,,,DVB-S2,45000,4/5,11544 H,tp BD3,0,,,Radio Yuldash,https://www.lyngsat.com/radiochannels/ru/Radio-Yuldash.html,,,False,,Rus,ru,
891.0,Radio Yuldash,,,DVB-S2,45000,4/5,11544 H,tp BD3,0,,,Radio Yuldash,https://www.lyngsat.com/radiochannels/ru/Radio-Yuldash.html,,,False,,Rus,ru,
892.0,Radio Ashkadar,,,DVB-S2,45000,4/5,11544 H,tp BD3,0,,,Radio Ashkadar,https://www.lyngsat.com/radiochannels/ru/Radio-Ashkadar.html,,,False,,Rus,ru,
892.0,Radio Ashkadar,,,DVB-S2,45000,4/5,11544 H,tp BD3,0,,,Radio Ashkadar,https://www.lyngsat.com/radiochannels/ru/Radio-Ashkadar.html,,,False,,Rus,ru,
893.0,Sputnik FM,,,DVB-S2,45000,4/5,11544 H,tp BD3,0,,,Sputnik FM,https://www.lyngsat.com/radiochannels/ru/Sputnik-FM.html,,,False,,Rus,ru,
893.0,Sputnik FM,,,DVB-S2,45000,4/5,11544 H,tp BD3,0,,,Sputnik FM,https://www.lyngsat.com/radiochannels/ru/Sputnik-FM.html,,,False,,Rus,ru,
101.0,Telekarta promo,MPEG-2/SD,1101.0,DVB-S,45000,2/3,11544 V,tp BD4,0,,,,,,,False,,Rus,,
