SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,,,,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,,,False,,,,
,,,,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,,,False,,,,
,Rede Internacional de TV,MPEG-4/HD,102.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/HD,102.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/HD,102.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/HD,102.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/HD,102.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/HD,102.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/SD,152.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/SD,152.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/SD,152.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/SD,152.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/SD,152.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/SD,152.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/1seg,602.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/1seg,602.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/1seg,602.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/1seg,602.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/1seg,602.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,Rede Internacional de TV,MPEG-4/1seg,602.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,Por,br,
,RIT Notícias,MPEG-4/SD,202.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,RIT Notícias,https://www.lyngsat.com/tvchannels/br/RIT-Noticias.html,False,,Por,br,
,(feeds),,252.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,,,False,,,,
,(feeds),,,DVB-S2,7500.0,3/4,11474 H,,,,,,,False,,,,
,(feeds),,,DVB-S2,6900.0,3/4,12616 H,,,,,,,False,,,,
,Igreja Internacional da Graça de Deus,MPEG-4/SD,302.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Igreja Internacional da Graça de Deus,https://www.lyngsat.com/tvchannels/br/Igreja-Internacional-da-Graca-de-Deus.html,False,,Por,br,
,SOS Espiritual,MPEG-4/SD,402.0,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,SOS Espiritual,https://www.lyngsat.com/tvchannels/br/SOS-Espiritual.html,False,,Por,br,
,Nossa Rádio,,,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Nossa Rádio,https://www.lyngsat.com/radiochannels/br/Nossa-Radio.html,False,,Por,br,
,Rádio Relógio,,,DVB-S2,7567.0,5/6,3760 R,tp LAMRD,,,,Rádio Relógio,https://www.lyngsat.com/radiochannels/br/Radio-Relogio.html,False,,Por,br,
,TV Farol RS,MPEG-4/1seg,51.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Farol RS,https://www.lyngsat.com/tvchannels/br/TV-Farol-RS.html,False,,Por,br,
,TV Farol RS,MPEG-4/1seg,51.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Farol RS,https://www.lyngsat.com/tvchannels/br/TV-Farol-RS.html,False,,Por,br,
,TV Farol RS,MPEG-4/HD,102.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Farol RS,https://www.lyngsat.com/tvchannels/br/TV-Farol-RS.html,False,,Por,br,
,TV Farol RS,MPEG-4/HD,102.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Farol RS,https://www.lyngsat.com/tvchannels/br/TV-Farol-RS.html,False,,Por,br,
,TV Nova Conexão,MPEG-4/HD,54.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Nova Conexão,https://www.lyngsat.com/tvchannels/br/TV-Nova-Conexao.html,False,,Por,br,
,TV Nova Conexão,MPEG-4/HD,54.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Nova Conexão,https://www.lyngsat.com/tvchannels/br/TV-Nova-Conexao.html,False,,Por,br,
,TV Nova Conexão,MPEG-4/1seg,59.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Nova Conexão,https://www.lyngsat.com/tvchannels/br/TV-Nova-Conexao.html,False,,Por,br,
,TV Nova Conexão,MPEG-4/1seg,59.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Nova Conexão,https://www.lyngsat.com/tvchannels/br/TV-Nova-Conexao.html,False,,Por,br,
,TV Primavera,MPEG-4/SD,273.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Primavera,https://www.lyngsat.com/tvchannels/br/TV-Primavera.html,False,,Por,br,
,TV Primavera,MPEG-4/SD,273.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Primavera,https://www.lyngsat.com/tvchannels/br/TV-Primavera.html,False,,Por,br,
,TV Primavera,MPEG-4/1seg,527.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Primavera,https://www.lyngsat.com/tvchannels/br/TV-Primavera.html,False,,Por,br,
,TV Primavera,MPEG-4/1seg,527.0,DVB-S2,5980.0,5/6,3768 R,tp LAMRD,,,,TV Primavera,https://www.lyngsat.com/tvchannels/br/TV-Primavera.html,False,,Por,br,
,TV Sul Bahia,,,DVB-S2,2397.0,2/3,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,TV Sul Bahia,https://www.lyngsat.com/tvchannels/br/TV-Sul-Bahia.html,True,TV Sul Bahia,,br,br
,TV Sul Bahia,,,DVB-S2,2397.0,2/3,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,TV Sul Bahia,https://www.lyngsat.com/tvchannels/br/TV-Sul-Bahia.html,True,TV Sul Bahia,,br,br
,TV Sul Bahia,MPEG-4/HD,102.0,DVB-S2,2397.0,2/3,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,TV Sul Bahia,https://www.lyngsat.com/tvchannels/br/TV-Sul-Bahia.html,True,TV Sul Bahia,Por,br,br
,TV Sul Bahia,MPEG-4/HD,102.0,DVB-S2,2397.0,2/3,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,TV Sul Bahia,https://www.lyngsat.com/tvchannels/br/TV-Sul-Bahia.html,True,TV Sul Bahia,Por,br,br
,TV Sul Bahia,MPEG-4/1seg,602.0,DVB-S2,2397.0,2/3,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,TV Sul Bahia,https://www.lyngsat.com/tvchannels/br/TV-Sul-Bahia.html,True,TV Sul Bahia,Por,br,br
,TV Sul Bahia,MPEG-4/1seg,602.0,DVB-S2,2397.0,2/3,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,TV Sul Bahia,https://www.lyngsat.com/tvchannels/br/TV-Sul-Bahia.html,True,TV Sul Bahia,Por,br,br
,TV Barriga Verde,,,DVB-S2,3993.0,5/6,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,TV Barriga Verde,https://www.lyngsat.com/tvchannels/br/TV-Barriga-Verde.html,True,TV Barriga Verde,,br,br
,TV Barriga Verde,,,DVB-S2,3993.0,5/6,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,TV Barriga Verde,https://www.lyngsat.com/tvchannels/br/TV-Barriga-Verde.html,True,TV Barriga Verde,,br,br
,TV Barriga Verde,MPEG-4/HD,273.0,DVB-S2,3993.0,5/6,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,TV Barriga Verde,https://www.lyngsat.com/tvchannels/br/TV-Barriga-Verde.html,True,TV Barriga Verde,Por,br,br
,TV Barriga Verde,MPEG-4/HD,273.0,DVB-S2,3993.0,5/6,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,TV Barriga Verde,https://www.lyngsat.com/tvchannels/br/TV-Barriga-Verde.html,True,TV Barriga Verde,Por,br,br
,TV Barriga Verde,MPEG-4/1seg,529.0,DVB-S2,3993.0,5/6,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,TV Barriga Verde,https://www.lyngsat.com/tvchannels/br/TV-Barriga-Verde.html,True,TV Barriga Verde,Por,br,br
,TV Barriga Verde,MPEG-4/1seg,529.0,DVB-S2,3993.0,5/6,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,TV Barriga Verde,https://www.lyngsat.com/tvchannels/br/TV-Barriga-Verde.html,True,TV Barriga Verde,Por,br,br
,Rede Centro Oeste,,,DVB-S2,6333.0,5/6,3778 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/Rede-Centro-Oeste.html,,,True,Rede Centro Oeste,,,br
,TV Guanandi,MPEG-4/HD,102.0,DVB-S2,6333.0,5/6,3778 R,tp LAMRD,,,,TV Guanandi,https://www.lyngsat.com/tvchannels/br/TV-Guanandi.html,False,Rede Centro Oeste,Por,br,
,TV Guanandi,MPEG-4/HD,102.0,DVB-S2,6333.0,5/6,3778 R,tp LAMRD,,,,TV Guanandi,https://www.lyngsat.com/tvchannels/br/TV-Guanandi.html,False,Rede Centro Oeste,Por,br,
