SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
101.0,Dish Network 101,MPEG-4/SD,7202.0,DVB-S,21500,2/3,12516 R,tp 21,0,,,Dish Network 101,https://www.lyngsat.com/tvchannels/us/Dish-Network-101.html,,,False,,Eng,us,
500.0,Dish PPV Guide,MPEG-4/SD,,DVB-S,21500,2/3,12516 R,tp 21,0,,,Dish PPV Guide,https://www.lyngsat.com/tvchannels/us/Dish-PPV-Guide.html,,,False,,Eng,us,
