SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,ABP,,,DVB-S2,8165.0,2/3,4156 H,tp 14H,36-40,Irdeto,https://www.lyngsat.com/providers/in/ABP.html,,,,,True,ABP,,,in
3,ABP Ananda,MPEG-4/SD,71.0,DVB-S2,8165.0,2/3,3725 H,tp 3H,36-40,,,ABP Ananda,https://www.lyngsat.com/tvchannels/in/ABP-Ananda.html,,,False,ABP,Ben,in,
3,ABP Ananda,MPEG-4/SD,71.0,DVB-S2,8165.0,2/3,3725 H,tp 3H,36-40,,,ABP Ananda,https://www.lyngsat.com/tvchannels/in/ABP-Ananda.html,,,False,ABP,Ben,in,
4,ABP Majha,MPEG-4/SD,81.0,DVB-S2,8165.0,2/3,3725 H,tp 3H,36-40,,,ABP Majha,https://www.lyngsat.com/tvchannels/in/ABP-Majha.html,,,False,ABP,Mar,in,
4,ABP Majha,MPEG-4/SD,81.0,DVB-S2,8165.0,2/3,3725 H,tp 3H,36-40,,,ABP Majha,https://www.lyngsat.com/tvchannels/in/ABP-Majha.html,,,False,ABP,Mar,in,
5,ABP Asmita,MPEG-4/SD,91.0,DVB-S2,8165.0,2/3,3725 H,tp 3H,36-40,,,ABP Asmita,https://www.lyngsat.com/tvchannels/in/ABP-Asmita.html,,,False,ABP,Guj,in,
5,ABP Asmita,MPEG-4/SD,91.0,DVB-S2,8165.0,2/3,3725 H,tp 3H,36-40,,,ABP Asmita,https://www.lyngsat.com/tvchannels/in/ABP-Asmita.html,,,False,ABP,Guj,in,
6,ABP Sanjha,MPEG-4/SD,61.0,DVB-S2,8165.0,2/3,3725 H,tp 3H,36-40,,,ABP Sanjha,https://www.lyngsat.com/tvchannels/in/ABP-Sanjha.html,,,False,ABP,Pan,in,
6,ABP Sanjha,MPEG-4/SD,61.0,DVB-S2,8165.0,2/3,3725 H,tp 3H,36-40,,,ABP Sanjha,https://www.lyngsat.com/tvchannels/in/ABP-Sanjha.html,,,False,ABP,Pan,in,
1,CNA,?-?MPEG-4/HD,1160.0,DVB-S2,6500.0,2/3,3734 H,tp 3H,36-40,,,,,,,False,ABP,Eng,,
1,NTV Itahari,?-?MPEG-4/HD,33.0,DVB-S2,4166.0,3/5,3736 V,tp 3V,36-40,,,,,,,False,ABP,Nep,,
1,NTV Kohalpur,?-?MPEG-4/HD,33.0,DVB-S2,4166.0,3/5,3740 V,tp 3V,36-40,,,,,,,False,ABP,Nep,,
,Nepal TV,1-1,,DVB-S2,12500.0,3/5,3750 V,tp 3V,36-40,,https://www.lyngsat.com/providers/np/Nepal-TV.html,,,,,True,Nepal TV,,,np
1,NTV Plus,MPEG-4/HD,101.0,DVB-S2,12500.0,3/5,3750 V,tp 3V,36-40,,,NTV Plus,https://www.lyngsat.com/tvchannels/np/NTV-Plus.html,,,False,Nepal TV,Nep,np,
1,NTV Plus,MPEG-4/HD,101.0,DVB-S2,12500.0,3/5,3750 V,tp 3V,36-40,,,NTV Plus,https://www.lyngsat.com/tvchannels/np/NTV-Plus.html,,,False,Nepal TV,Nep,np,
3,NTV News,MPEG-4/HD,301.0,DVB-S2,12500.0,3/5,3750 V,tp 3V,36-40,,,NTV News,https://www.lyngsat.com/tvchannels/np/NTV-News.html,,,False,Nepal TV,Nep,np,
3,NTV News,MPEG-4/HD,301.0,DVB-S2,12500.0,3/5,3750 V,tp 3V,36-40,,,NTV News,https://www.lyngsat.com/tvchannels/np/NTV-News.html,,,False,Nepal TV,Nep,np,
11,NTV National,MPEG-4/HD,33.0,DVB-S2,12500.0,3/5,3750 V,tp 3V,36-40,,,NTV National,https://www.lyngsat.com/tvchannels/np/NTV-National.html,,,False,Nepal TV,Nep,np,
11,NTV National,MPEG-4/HD,33.0,DVB-S2,12500.0,3/5,3750 V,tp 3V,36-40,,,NTV National,https://www.lyngsat.com/tvchannels/np/NTV-National.html,,,False,Nepal TV,Nep,np,
7,MTA 6 Asia,MPEG-2/SD,1070.0,DVB-S,26000.0,7/8,3760 H,tp 4H,36-40,,,MTA 6 Asia,https://www.lyngsat.com/tvchannels/uk/MTA-6-Asia.html,,,False,Nepal TV,Qaa Urd Eng Ind Tam Ara Ben,uk,
7,MTA 6 Asia,MPEG-2/SD,1070.0,DVB-S,26000.0,7/8,3760 H,tp 4H,36-40,,,MTA 6 Asia,https://www.lyngsat.com/tvchannels/uk/MTA-6-Asia.html,,,False,Nepal TV,Qaa Urd Eng Ind Tam Ara Ben,uk,
12,TV5Monde Asie,MPEG-2/SD,1120.0,DVB-S,26000.0,7/8,3760 H,tp 4H,36-40,,,TV5Monde Asie,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Asie.html,,,False,Nepal TV,Fre,fr,
20,Ahlebait TV Networks,MPEG-2/SD,3212.0,DVB-S,26000.0,7/8,3760 H,tp 4H,36-40,,,Ahlebait TV Networks,https://www.lyngsat.com/tvchannels/uk/Ahlebait-TV-Networks.html,,,False,Nepal TV,,uk,
55,TVN Asia,MPEG-4/SD,3331.0,DVB-S,26000.0,7/8,3760 H,tp 4H,36-40,Irdeto,,TVN Asia,https://www.lyngsat.com/tvchannels/kr/TVN-Asia.html,,,False,Nepal TV,,kr,
2101,Zee Rajasthan,MPEG-4/SD,2103.0,DVB-S2,27500.0,3/4,3820 V,tp 5V,36-40,,,Zee Rajasthan,https://www.lyngsat.com/tvchannels/in/Zee-Rajasthan.html,,,False,Nepal TV,Hin,in,
2101,Zee Rajasthan,MPEG-4/SD,2103.0,DVB-S2,27500.0,3/4,3820 V,tp 5V,36-40,,,Zee Rajasthan,https://www.lyngsat.com/tvchannels/in/Zee-Rajasthan.html,,,False,Nepal TV,Hin,in,
,SS Creative Solutions,65535-20057,,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,,,True,SS Creative Solutions,,,ae
4,Isaac TV,MPEG-2/SD,731.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Isaac TV,https://www.lyngsat.com/tvchannels/pk/Isaac-TV.html,,,False,SS Creative Solutions,Eng,pk,
4,Isaac TV,MPEG-2/SD,731.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Isaac TV,https://www.lyngsat.com/tvchannels/pk/Isaac-TV.html,,,False,SS Creative Solutions,Eng,pk,
24,Pak 7 Kids,MPEG-4/SD,751.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Pak 7 Kids,https://www.lyngsat.com/tvchannels/pk/Pak-7-Kids.html,,,False,SS Creative Solutions,Eng,pk,
27,Revival TV (USA),MPEG-4/SD,701.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Revival TV (USA),https://www.lyngsat.com/tvchannels/us/Revival-TV.html,,,False,SS Creative Solutions,Eng,us,
27,Revival TV (USA),MPEG-4/SD,701.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Revival TV (USA),https://www.lyngsat.com/tvchannels/us/Revival-TV.html,,,False,SS Creative Solutions,Eng,us,
28,Outdoor Channel International,MPEG-4/HD,3481.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Outdoor Channel International,https://www.lyngsat.com/tvchannels/us/Outdoor-Channel-International.html,,,False,SS Creative Solutions,Eng Tha Chi,us,
32,Thrill,MPEG-4/SD,761.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,Irdeto,,Thrill,https://www.lyngsat.com/tvchannels/hk/Thrill.html,,,False,SS Creative Solutions,Eng,hk,
39,Kartoon Channel,MPEG-4/HD,611.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Kartoon Channel,https://www.lyngsat.com/tvchannels/us/Kartoon-Channel.html,,,False,SS Creative Solutions,Eng,us,
56,Pet Club TV,MPEG-4/HD,601.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,Irdeto,,Pet Club TV,https://www.lyngsat.com/tvchannels/--/Pet-Club-TV.html,,,False,SS Creative Solutions,,--,
57,Gawahi TV,MPEG-4/SD,721.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Gawahi TV,https://www.lyngsat.com/tvchannels/pk/Gawahi-TV.html,,,False,SS Creative Solutions,,pk,
57,Gawahi TV,MPEG-4/SD,721.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Gawahi TV,https://www.lyngsat.com/tvchannels/pk/Gawahi-TV.html,,,False,SS Creative Solutions,,pk,
58,Barkat TV,MPEG-4/SD,791.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Barkat TV,https://www.lyngsat.com/tvchannels/pk/Barkat-TV.html,,,False,SS Creative Solutions,,pk,
58,Barkat TV,MPEG-4/SD,791.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Barkat TV,https://www.lyngsat.com/tvchannels/pk/Barkat-TV.html,,,False,SS Creative Solutions,,pk,
59,PMI TV,MPEG-4/SD,801.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,PMI TV,https://www.lyngsat.com/tvchannels/pk/PMI-TV.html,,,False,SS Creative Solutions,,pk,
59,PMI TV,MPEG-4/SD,801.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,PMI TV,https://www.lyngsat.com/tvchannels/pk/PMI-TV.html,,,False,SS Creative Solutions,,pk,
70,Mission Asia,MPEG-4/SD,851.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Mission Asia,https://www.lyngsat.com/tvchannels/se/Mission-Asia.html,,,False,SS Creative Solutions,,se,
70,Mission Asia,MPEG-4/SD,851.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Mission Asia,https://www.lyngsat.com/tvchannels/se/Mission-Asia.html,,,False,SS Creative Solutions,,se,
71,Lamp TV,MPEG-4/SD,861.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Lamp TV,https://www.lyngsat.com/tvchannels/--/Lamp-TV.html,,,False,SS Creative Solutions,,--,
72,Eternal Life TV Network,MPEG-4/SD,871.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Eternal Life TV Network,https://www.lyngsat.com/tvchannels/us/Eternal-Life-TV-Network.html,,,False,SS Creative Solutions,Eng,us,
72,Eternal Life TV Network,MPEG-4/SD,871.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Eternal Life TV Network,https://www.lyngsat.com/tvchannels/us/Eternal-Life-TV-Network.html,,,False,SS Creative Solutions,Eng,us,
73,Joshua TV (Pakistan),MPEG-4/SD,881.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Joshua TV (Pakistan),https://www.lyngsat.com/tvchannels/pk/Joshua-TV.html,,,False,SS Creative Solutions,,pk,
74,Shine Star TV,MPEG-4/SD,891.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Shine Star TV,https://www.lyngsat.com/tvchannels/pk/Shine-Star-TV.html,,,False,SS Creative Solutions,,pk,
74,Shine Star TV,MPEG-4/SD,891.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Shine Star TV,https://www.lyngsat.com/tvchannels/pk/Shine-Star-TV.html,,,False,SS Creative Solutions,,pk,
75,King TV (Pakistan),MPEG-4/SD,901.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,King TV (Pakistan),https://www.lyngsat.com/tvchannels/pk/King-TV.html,,,False,SS Creative Solutions,,pk,
75,King TV (Pakistan),MPEG-4/SD,901.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,King TV (Pakistan),https://www.lyngsat.com/tvchannels/pk/King-TV.html,,,False,SS Creative Solutions,,pk,
76,Hoshanna TV,MPEG-4/SD,911.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Hoshanna TV,https://www.lyngsat.com/tvchannels/pk/Hoshanna-TV.html,,,False,SS Creative Solutions,,pk,
77,HK TV,MPEG-4/SD,921.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,HK TV,https://www.lyngsat.com/tvchannels/pk/HK-TV.html,,,False,SS Creative Solutions,Urd,pk,
77,HK TV,MPEG-4/SD,921.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,HK TV,https://www.lyngsat.com/tvchannels/pk/HK-TV.html,,,False,SS Creative Solutions,Urd,pk,
78,Good Shepherd TV,MPEG-4/SD,931.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Good Shepherd TV,https://www.lyngsat.com/tvchannels/pk/Good-Shepherd-TV.html,,,False,SS Creative Solutions,Eng,pk,
78,Good Shepherd TV,MPEG-4/SD,931.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Good Shepherd TV,https://www.lyngsat.com/tvchannels/pk/Good-Shepherd-TV.html,,,False,SS Creative Solutions,Eng,pk,
79,Joo Music (Pakistan),MPEG-4/SD,941.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Joo Music (Pakistan),https://www.lyngsat.com/tvchannels/pk/Joo-Music.html,,,False,SS Creative Solutions,,pk,
79,Joo Music (Pakistan),MPEG-4/SD,941.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Joo Music (Pakistan),https://www.lyngsat.com/tvchannels/pk/Joo-Music.html,,,False,SS Creative Solutions,,pk,
91,Grace Network,MPEG-4/SD,916.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Grace Network,https://www.lyngsat.com/tvchannels/pk/Grace-Network.html,,,False,SS Creative Solutions,,pk,
91,Grace Network,MPEG-4/SD,916.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Grace Network,https://www.lyngsat.com/tvchannels/pk/Grace-Network.html,,,False,SS Creative Solutions,,pk,
92,Zindagi TV,MPEG-4/SD,926.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Zindagi TV,https://www.lyngsat.com/tvchannels/pk/Zindagi-TV.html,,,False,SS Creative Solutions,,pk,
92,Zindagi TV,MPEG-4/SD,926.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Zindagi TV,https://www.lyngsat.com/tvchannels/pk/Zindagi-TV.html,,,False,SS Creative Solutions,,pk,
93,Praise TV (Pakistan),MPEG-4/SD,936.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Praise TV (Pakistan),https://www.lyngsat.com/tvchannels/pk/Praise-TV.html,,,False,SS Creative Solutions,,pk,
93,Praise TV (Pakistan),MPEG-4/SD,936.0,DVB-S2,29720.0,3/5,3880 H,tp 7H,36-40,,,Praise TV (Pakistan),https://www.lyngsat.com/tvchannels/pk/Praise-TV.html,,,False,SS Creative Solutions,,pk,
,Turner International Asia,1-1,,DVB-S2,30000.0,5/6,3960 H,tp 9H,36-40,Digicipher,https://www.lyngsat.com/providers/us/Turner-International-Asia.html,,,,,True,Turner International Asia,,,us
1,Cartoon Network Asia,MPEG-4/HD,101.0,DVB-S2,30000.0,5/6,3960 H,tp 9H,36-40,Digicipher,,Cartoon Network Asia,https://www.lyngsat.com/tvchannels/us/Cartoon-Network-Asia.html,,,False,Turner International Asia,Eng Chi Vie Tha May Ind Yue,us,
1,Cartoon Network Asia,MPEG-4/HD,101.0,DVB-S2,30000.0,5/6,3960 H,tp 9H,36-40,Digicipher,,Cartoon Network Asia,https://www.lyngsat.com/tvchannels/us/Cartoon-Network-Asia.html,,,False,Turner International Asia,Eng Chi Vie Tha May Ind Yue,us,
12,Cartoon Network Asia,HEVC/SD,1201.0,DVB-S2,30000.0,5/6,3960 H,tp 9H,36-40,PowerVu,,Cartoon Network Asia,https://www.lyngsat.com/tvchannels/us/Cartoon-Network-Asia.html,,,False,Turner International Asia,Eng Chi Vie Tha May Ind Yue,us,
12,Cartoon Network Asia,HEVC/SD,1201.0,DVB-S2,30000.0,5/6,3960 H,tp 9H,36-40,PowerVu,,Cartoon Network Asia,https://www.lyngsat.com/tvchannels/us/Cartoon-Network-Asia.html,,,False,Turner International Asia,Eng Chi Vie Tha May Ind Yue,us,
2,Cartoonito South East Asia,MPEG-4/HD,201.0,DVB-S2,30000.0,5/6,3960 H,tp 9H,36-40,Digicipher,,Cartoonito South East Asia,https://www.lyngsat.com/tvchannels/us/Cartoonito-South-East-Asia.html,,,False,Turner International Asia,Eng Chi May Ind Vie,us,
