SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
13,TVRI World,MPEG-4/HD,2013.0,DVB-S2,30000.0,5/6,3960 H,tp C9H,38-40,,,TVRI World,https://www.lyngsat.com/tvchannels/id/TVRI-World.html,False,AsiaSat,Eng,id,
13,TVRI World,MPEG-4/HD,2013.0,DVB-S2,30000.0,5/6,3960 H,tp C9H,38-40,,,TVRI World,https://www.lyngsat.com/tvchannels/id/TVRI-World.html,False,AsiaSat,Eng,id,
75,Yemen TV,MPEG-2/SD,2075.0,DVB-S2,30000.0,5/6,3960 H,tp C9H,38-40,,,Yemen TV,https://www.lyngsat.com/tvchannels/ye/Yemen-TV.html,False,AsiaSat,Ara,ye,
75,Yemen TV,MPEG-2/SD,2075.0,DVB-S2,30000.0,5/6,3960 H,tp C9H,38-40,,,Yemen TV,https://www.lyngsat.com/tvchannels/ye/Yemen-TV.html,False,AsiaSat,Ara,ye,
88,Radio Sana'a,,,DVB-S2,30000.0,5/6,3960 H,tp C9H,38-40,,,Radio Sana'a,https://www.lyngsat.com/radiochannels/ye/Radio-Sanaa.html,False,AsiaSat,Ara,ye,
88,Radio Sana'a,,,DVB-S2,30000.0,5/6,3960 H,tp C9H,38-40,,,Radio Sana'a,https://www.lyngsat.com/radiochannels/ye/Radio-Sanaa.html,False,AsiaSat,Ara,ye,
,STAR TV,,,DVB-S2,28100.0,3/4,4020 V,tp C10V,38-40,Videoguard,https://www.lyngsat.com/providers/hk/STAR-TV.html,,,True,STAR TV,,,hk
1512*,Star Gold HD India,MPEG-4/HD,805.0,DVB-S2,28100.0,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Gold HD India,https://www.lyngsat.com/tvchannels/hk/Star-Gold-HD-India.html,False,STAR TV,Hin Mar,hk,
1515*,Star Plus HD India,MPEG-4/HD,801.0,DVB-S2,28100.0,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Plus HD India,https://www.lyngsat.com/tvchannels/hk/Star-Plus-HD-India.html,False,STAR TV,Hin,hk,
1518*,Star Bharat India,MPEG-4/HD,803.0,DVB-S2,28100.0,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Bharat India,https://www.lyngsat.com/tvchannels/hk/Star-Bharat-India.html,False,STAR TV,Hin,hk,
1524*,Star World HD India,MPEG-4/HD,807.0,DVB-S2,28100.0,3/4,4020 V,tp C10V,38-40,Videoguard,,Star World HD India,https://www.lyngsat.com/tvchannels/hk/Star-World-HD-India.html,False,STAR TV,Eng,hk,
1527*,Star Movies HD India,MPEG-4/HD,809.0,DVB-S2,28100.0,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Movies HD India,https://www.lyngsat.com/tvchannels/hk/Star-Movies-HD-India.html,False,STAR TV,Eng,hk,
1530*,Star Sports 1,MPEG-4/HD,811.0,DVB-S2,28100.0,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Sports 1,https://www.lyngsat.com/tvchannels/hk/Star-Sports-1.html,False,STAR TV,Eng,hk,
1536*,Star Sports 2,MPEG-4/HD,813.0,DVB-S2,28100.0,3/4,4020 V,tp C10V,38-40,Videoguard,,Star Sports 2,https://www.lyngsat.com/tvchannels/hk/Star-Sports-2.html,False,STAR TV,Eng Hin Eng Tam Kan Ben,hk,
1,Dubai TV International,MPEG-4/HD,3081.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,Dubai TV International,https://www.lyngsat.com/tvchannels/ae/Dubai-TV-International.html,False,STAR TV,Ara,ae,
5,France 24 English,MPEG-4/HD,3071.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,STAR TV,Eng Eng,fr,
5,France 24 English,MPEG-4/HD,3071.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,STAR TV,Eng Eng,fr,
5,France 24 English,MPEG-4/HD,3071.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,STAR TV,Eng Eng,fr,
5,France 24 English,MPEG-4/HD,3071.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,STAR TV,Eng Eng,fr,
9,France 24 English,MPEG-2/SD,3001.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,STAR TV,Eng,fr,
9,France 24 English,MPEG-2/SD,3001.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,STAR TV,Eng,fr,
9,France 24 English,MPEG-2/SD,3001.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,STAR TV,Eng,fr,
9,France 24 English,MPEG-2/SD,3001.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 English,https://www.lyngsat.com/tvchannels/fr/France-24-English.html,False,STAR TV,Eng,fr,
10,France 24 Français,MPEG-2/SD,3011.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,STAR TV,Fre,fr,
10,France 24 Français,MPEG-2/SD,3011.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,France 24 Français,https://www.lyngsat.com/tvchannels/fr/France-24-Francais.html,False,STAR TV,Fre,fr,
12,TV5Monde Style,MPEG-4/HD,3041.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Style,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Style.html,False,STAR TV,Fre,fr,
13,TV5Monde Asie,MPEG-4/HD,3051.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Asie,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Asie.html,False,STAR TV,Fre,fr,
22,TV5Monde Pacifique,MPEG-4/HD,3061.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,Irdeto,,TV5Monde Pacifique,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Pacifique.html,False,STAR TV,Fre,fr,
56,TVE Internacional Asia,MPEG-4/HD,3121.0,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,TVE Internacional Asia,https://www.lyngsat.com/tvchannels/es/TVE-Internacional-Asia.html,False,STAR TV,Spa,es,
40,RFI Français,,,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,RFI Français,https://www.lyngsat.com/radiochannels/fr/RFI-Francais.html,False,STAR TV,Fre,fr,
54,Radio Exterior,,,DVB-S2,29720.0,5/6,4040 H,tp C11H,38-40,,,Radio Exterior,https://www.lyngsat.com/radiochannels/es/Radio-Exterior.html,False,STAR TV,Spa,es,
,Globecast,?-1,,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,https://www.lyngsat.com/providers/fr/Globecast.html,,,True,Globecast,,,fr
3,Alarabiya,MPEG-4/HD,103.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Alarabiya,https://www.lyngsat.com/tvchannels/sa/Alarabiya.html,False,Globecast,Ara,sa,
3,Alarabiya,MPEG-4/HD,103.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Alarabiya,https://www.lyngsat.com/tvchannels/sa/Alarabiya.html,False,Globecast,Ara,sa,
4,Saudi TV,MPEG-4/HD,104.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html,False,Globecast,Ara,sa,
4,Saudi TV,MPEG-4/HD,104.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Saudi TV,https://www.lyngsat.com/tvchannels/sa/Saudi-TV.html,False,Globecast,Ara,sa,
5,Oman TV,MPEG-4/HD,501.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Oman TV,https://www.lyngsat.com/tvchannels/om/Oman-TV.html,False,Globecast,Ara,om,
5,Oman TV,MPEG-4/HD,501.0,DVB-S2,30000.0,5/6,4080 H,tp C12H,38-40,,,Oman TV,https://www.lyngsat.com/tvchannels/om/Oman-TV.html,False,Globecast,Ara,om,
