SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,(feeds),,,DVB-S2,2000.0,3/4,3835 L,tp HEL4,,,,,,,,False,,,,
2020.0,(feeds),,2006.0,DVB-S,27500.0,3/4,11919 H,tp 951,0.0,,,,,,,False,,,,
,,,,DVB-S2,2000.0,3/4,3843 R,tp HER5,39.0,,,,,,,False,,,,
,,,,DVB-S2,6732.0,3/5,3913 L,tp HEL8,39.0,,,,,,,False,,,,
,,,,DVB-S2,6732.0,3/5,3918 L,tp HEL8,39.0,,,,,,,False,,,,
,,,,DVB-S2,27500.0,3/4,11747 V,tp 942,0.0,,,,,,,False,,,,
,,,,DVB-S2,27500.0,3/4,11900 V,tp 450,0.0,,,,,,,False,,,,
1.0,Resurrection TV,0-1MPEG-4/SD,308.0,DVB-S2,1945.0,2/3,3845 R,tp HER5,39.0,,,Resurrection TV,https://www.lyngsat.com/tvchannels/gh/Resurrection-TV.html,,,False,,Eng,gh,
10.0,Resurrection TV,MPEG-4/SD,2010.0,DVB-S,27500.0,3/4,11919 H,tp 951,0.0,,,Resurrection TV,https://www.lyngsat.com/tvchannels/gh/Resurrection-TV.html,,,False,,Eng,gh,
1.0,TVGE Internacional,?-?MPEG-2/SD,301.0,DVB-S2,2270.0,2/3,3853 R,tp HER5,39.0,,,,,,,False,,Spa,,
2.0,TVGE Radio,,,DVB-S2,2270.0,2/3,3853 R,tp HER5,39.0,,,TVGE Radio,https://www.lyngsat.com/radiochannels/gq/TVGE-Radio.html,,,False,,Spa,gq,
2.0,TVGE Radio,,,DVB-S2,2270.0,2/3,3853 R,tp HER5,39.0,,,TVGE Radio,https://www.lyngsat.com/radiochannels/gq/TVGE-Radio.html,,,False,,Spa,gq,
1.0,Dove TV (Nigeria),1-15MPEG-4/HD,2001.0,DVB-S2,6732.0,3/5,3906 L,tp HEL8,39.0,,,,,,,False,,Eng,,
2.0,Wedding Channel Africa,1-1MPEG-4/SD,201.0,DVB-S2,1415.0,2/3,3922 L,tp HEL8,39.0,,,,,,,False,,Eng,,
1.0,Hip TV,?-?MPEG-4/SD,512.0,DVB-S2,1200.0,3/4,3924 L,tp HEL8,39.0,,,,,,,False,,Eng,,
1.0,Liberty TV (Nigeria),0-1MPEG-4/SD,258.0,DVB-S2,1210.0,3/4,3926 L,tp HEL8,39.0,,,,,,,False,,Eng,,
1.0,Fufa TV,0-0MPEG-4/SD,257.0,DVB-S2,2060.0,2/3,3928 L,tp HEL8,39.0,,,,,,,False,,Eng,,
,TV Continental,8192-4096,,DVB-S2,6270.0,3/5,3934 L,tp HEL8,39.0,,https://www.lyngsat.com/providers/ng/TV-Continental.html,,,,,True,TV Continental,,,ng
1.0,TVC News,MPEG-4/SD,613.0,DVB-S2,6270.0,3/5,3934 L,tp HEL8,39.0,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html,,,False,TV Continental,Eng,ng,
1.0,TVC News,MPEG-4/SD,613.0,DVB-S2,6270.0,3/5,3934 L,tp HEL8,39.0,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html,,,False,TV Continental,Eng,ng,
2.0,TVC (Nigeria),MPEG-4/SD,612.0,DVB-S2,6270.0,3/5,3934 L,tp HEL8,39.0,,,TVC (Nigeria),https://www.lyngsat.com/tvchannels/ng/TVC.html,,,False,TV Continental,Eng,ng,
2.0,TVC (Nigeria),MPEG-4/SD,612.0,DVB-S2,6270.0,3/5,3934 L,tp HEL8,39.0,,,TVC (Nigeria),https://www.lyngsat.com/tvchannels/ng/TVC.html,,,False,TV Continental,Eng,ng,
,BBC World Service,1-315,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,,,,True,BBC World Service,,,uk
,BBC World Service,1-315,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,,,,True,BBC World Service,,,uk
,BBC World Service,3004-322,,DVB-S2,1000.0,5/6,4087 L,tp GLL16,,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,,,,True,BBC World Service,,,uk
,BBC World Service,3004-322,,DVB-S2,1000.0,5/6,4087 L,tp GLL16,,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,,,,True,BBC World Service,,,uk
13911.0,(BBC Africa feeds),,6701.0,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,,,,,False,BBC World Service,,,
13912.0,(BBC Africa feeds),,6711.0,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,,,,,False,BBC World Service,,,
13914.0,(BBC Africa feeds),,6731.0,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,,,,,False,BBC World Service,,,
13917.0,(BBC Africa feeds),,6761.0,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,,,,,False,BBC World Service,,,
13901.0,BBC World Service English East Africa,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html,,,False,BBC World Service,Eng,uk,
13901.0,BBC World Service English East Africa,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html,,,False,BBC World Service,Eng,uk,
13901.0,BBC World Service English East Africa,,,DVB-S2,1000.0,5/6,4087 L,tp GLL16,,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html,,,False,BBC World Service,Eng,uk,
13901.0,BBC World Service English East Africa,,,DVB-S2,1000.0,5/6,4087 L,tp GLL16,,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html,,,False,BBC World Service,Eng,uk,
13902.0,BBC World Service English West Africa,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html,,,False,BBC World Service,Eng,uk,
13902.0,BBC World Service English West Africa,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html,,,False,BBC World Service,Eng,uk,
13902.0,BBC World Service English West Africa,,,DVB-S2,1000.0,5/6,4087 L,tp GLL16,,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html,,,False,BBC World Service,Eng,uk,
13902.0,BBC World Service English West Africa,,,DVB-S2,1000.0,5/6,4087 L,tp GLL16,,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html,,,False,BBC World Service,Eng,uk,
13907.0,BBC World Service English Europe,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English Europe,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-Europe.html,,,False,BBC World Service,Eng,uk,
13907.0,BBC World Service English Europe,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English Europe,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-Europe.html,,,False,BBC World Service,Eng,uk,
13908.0,BBC World Service English Middle East,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English Middle East,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-Middle-East.html,,,False,BBC World Service,Eng,uk,
13910.0,BBC World Service English News,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English News,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-News.html,,,False,BBC World Service,Eng,uk,
13910.0,BBC World Service English News,,,DVB-S2,18200.0,1/2,4000 R,tp HER9,39.0,,,BBC World Service English News,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-News.html,,,False,BBC World Service,Eng,uk,
13910.0,BBC World Service English News,,,DVB-S2,1000.0,5/6,4087 L,tp GLL16,,,,BBC World Service English News,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-News.html,,,False,BBC World Service,Eng,uk,
