SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
101.0,Pame Stoichima Virtual Sports 1,HEVC/HD,2501.0,DVB-S2,30000.0,3/4,10730 H,,,BISS 1,,Pame Stoichima Virtual Sports 1,https://www.lyngsat.com/tvchannels/gr/Pame-Stoichima-Virtual-Sports-1.html,,,False,,Gre,gr,
102.0,Pame Stoichima Virtual Sports 2,HEVC/HD,2502.0,DVB-S2,30000.0,3/4,10730 H,,,BISS 1,,Pame Stoichima Virtual Sports 2,https://www.lyngsat.com/tvchannels/gr/Pame-Stoichima-Virtual-Sports-2.html,,,False,,Gre,gr,
103.0,Opap Powerspin,HEVC/HD,2503.0,DVB-S2,30000.0,3/4,10730 H,,,BISS 1,,Opap Powerspin,https://www.lyngsat.com/tvchannels/gr/Opap-Powerspin.html,,,False,,Gre,gr,
104.0,Pame Stoichima Racing,HEVC/HD,2504.0,DVB-S2,30000.0,3/4,10730 H,,,BISS 1,,Pame Stoichima Racing,https://www.lyngsat.com/tvchannels/gr/Pame-Stoichima-Racing.html,,,False,,Gre,gr,
105.0,Pame Stoichima Lepto Pros Lepto,HEVC/HD,2505.0,DVB-S2,30000.0,3/4,10730 H,,,BISS 1,,Pame Stoichima Lepto Pros Lepto,https://www.lyngsat.com/tvchannels/gr/Pame-Stoichima-Lepto-Pros-Lepto.html,,,False,,Gre,gr,
106.0,Pame Stoichima Virtual Sports Mpasket tests,HEVC/HD,2506.0,DVB-S2,30000.0,3/4,10730 H,,,BISS 1,,,,,,False,,Gre,,
353.0,ERT World,MPEG-4/HD,48.0,DVB-S2,30000.0,3/4,10730 H,,,,,ERT World,https://www.lyngsat.com/tvchannels/gr/ERT-World.html,,,False,,Gre,gr,
2.0,RIK 1 Proto,,,DVB-S2,30000.0,3/4,10730 H,,,,,RIK 1 Proto,https://www.lyngsat.com/radiochannels/cy/RIK-1-Proto.html,,,False,,Gre,cy,
2.0,RIK 1 Proto,,,DVB-S2,30000.0,3/4,10730 H,,,,,RIK 1 Proto,https://www.lyngsat.com/radiochannels/cy/RIK-1-Proto.html,,,False,,Gre,cy,
4.0,RIK 3 Trito,,,DVB-S2,30000.0,3/4,10730 H,,,,,RIK 3 Trito,https://www.lyngsat.com/radiochannels/cy/RIK-3-Trito.html,,,False,,Gre,cy,
4.0,RIK 3 Trito,,,DVB-S2,30000.0,3/4,10730 H,,,,,RIK 3 Trito,https://www.lyngsat.com/radiochannels/cy/RIK-3-Trito.html,,,False,,Gre,cy,
5.0,RIK 4 Classic,,,DVB-S2,30000.0,3/4,10730 H,,,,,RIK 4 Classic,https://www.lyngsat.com/radiochannels/cy/RIK-4-Classic.html,,,False,,Gre,cy,
5.0,RIK 4 Classic,,,DVB-S2,30000.0,3/4,10730 H,,,,,RIK 4 Classic,https://www.lyngsat.com/radiochannels/cy/RIK-4-Classic.html,,,False,,Gre,cy,
7.0,Ellada FM,,,DVB-S2,30000.0,3/4,10730 H,,,,,Ellada FM,https://www.lyngsat.com/radiochannels/gr/Ellada-FM.html,,,False,,Gre,gr,
7.0,Ellada FM,,,DVB-S2,30000.0,3/4,10730 H,,,,,Ellada FM,https://www.lyngsat.com/radiochannels/gr/Ellada-FM.html,,,False,,Gre,gr,
32.0,I Foni tis Elladas,,,DVB-S2,30000.0,3/4,10730 H,,,,,I Foni tis Elladas,https://www.lyngsat.com/radiochannels/gr/I-Foni-tis-Elladas.html,,,False,,,gr,
32.0,I Foni tis Elladas,,,DVB-S2,30000.0,3/4,10730 H,,,,,I Foni tis Elladas,https://www.lyngsat.com/radiochannels/gr/I-Foni-tis-Elladas.html,,,False,,,gr,
33.0,Capital Radio Cyprus,,,DVB-S2,30000.0,3/4,10730 H,,,,,Capital Radio Cyprus,https://www.lyngsat.com/radiochannels/cy/Capital-Radio-Cyprus.html,,,False,,Gre,cy,
33.0,Capital Radio Cyprus,,,DVB-S2,30000.0,3/4,10730 H,,,,,Capital Radio Cyprus,https://www.lyngsat.com/radiochannels/cy/Capital-Radio-Cyprus.html,,,False,,Gre,cy,
36.0,Kanali 6,,,DVB-S2,30000.0,3/4,10730 H,,,,,Kanali 6,https://www.lyngsat.com/radiochannels/cy/Kanali-6.html,,,False,,Gre,cy,
36.0,Kanali 6,,,DVB-S2,30000.0,3/4,10730 H,,,,,Kanali 6,https://www.lyngsat.com/radiochannels/cy/Kanali-6.html,,,False,,Gre,cy,
1610.0,Kanali 7,MPEG-4/SD,1700.0,DVB-S2,30000.0,5/6,10890 H,,,,,Kanali 7,https://www.lyngsat.com/tvchannels/al/Kanali-7.html,,,False,,Alb,al,
,(feeds),,,DVB-S2,2400.0,3/4,10954 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S,6666.0,3/4,10969 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7200.0,3/4,10998 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7200.0,3/4,11007 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7200.0,3/4,11016 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7200.0,3/4,11025 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,3750.0,3/4,11087 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7200.0,3/4,11109 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S,3333.0,3/4,11119 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,4500.0,2/3,11135 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,2400.0,5/6,11143 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,4936.0,3/4,11151 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,7200.0,3/4,11162 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,5000.0,3/4,11168 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,5000.0,3/4,11173 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,5000.0,3/4,11178 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,5000.0,3/4,11185 V,,,,,,,,,False,,,,
,(feeds),,,DVB-S2,6666.0,3/4,11190 V,,,,,,,,,False,,,,
7188.0,Equ TV,0-160MPEG-4/SD,512.0,DVB-S2,1000.0,5/6,11139 V,,,,,,,,,False,,Ita,,
,,,,,,,,,,,,DVB-S2QPSK10005/6,,,,False,,,,
