SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
61300,Sat. 1 Deutschland,MPEG-4/HD,255.0,DVB-S2,22000,2/3,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,Sat. 1 Deutschland,https://www.lyngsat.com/tvchannels/de/Sat-1-Deutschland.html,,,False,HD+,Ger,de,
61301,ProSieben Deutschland,MPEG-4/HD,511.0,DVB-S2,22000,2/3,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,ProSieben Deutschland,https://www.lyngsat.com/tvchannels/de/ProSieben-Deutschland.html,,,False,HD+,Ger,de,
61302*,Kabel Eins Deutschland,MPEG-4/HD,767.0,DVB-S2,22000,2/3,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,Kabel Eins Deutschland,https://www.lyngsat.com/tvchannels/de/Kabel-Eins-Deutschland.html,,,False,HD+,Ger,de,
61303*,Sixx Deutschland,MPEG-4/HD,1023.0,DVB-S2,22000,2/3,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,Sixx Deutschland,https://www.lyngsat.com/tvchannels/de/Sixx-Deutschland.html,,,False,HD+,Ger,de,
61304*,ProSieben Maxx Deutschland,MPEG-4/HD,1279.0,DVB-S2,22000,2/3,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,ProSieben Maxx Deutschland,https://www.lyngsat.com/tvchannels/de/ProSieben-Maxx-Deutschland.html,,,False,HD+,Ger,de,
61305*,Kabel Eins Doku Deutschland,MPEG-4/HD,1535.0,DVB-S2,22000,2/3,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,Kabel Eins Doku Deutschland,https://www.lyngsat.com/tvchannels/de/Kabel-Eins-Doku-Deutschland.html,,,False,HD+,Ger,de,
,ARD Digital,1-1019,,DVB-S2,22000,2/3,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
,ARD Digital,1-1019,,DVB-S2,22000,2/3,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
,ARD Digital,1-1019,,DVB-S2,22000,2/3,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
,ARD Digital,1-1025,,DVB-S2,22000,2/3,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
,ARD Digital,1-1025,,DVB-S2,22000,2/3,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
,ARD Digital,1-1025,,DVB-S2,22000,2/3,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
,ARD Digital,1-1101,,DVB-S,27500,3/4,11836 H,tp 71,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
,ARD Digital,1-1101,,DVB-S,27500,3/4,11836 H,tp 71,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
,ARD Digital,1-1101,,DVB-S,27500,3/4,11836 H,tp 71,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,,,True,ARD Digital,,,de
10301,Das Erste,MPEG-4/HD,5101.0,DVB-S2,22000,2/3,11494 H,tp 19,0.0,,,Das Erste,https://www.lyngsat.com/tvchannels/de/Das-Erste.html,,,False,ARD Digital,Ger Qaa Ger,de,
