SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
,Telkomsat,1-2,,DVB-S2,32727.0,2/3,3720 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-2,,DVB-S2,32727.0,2/3,3720 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-2,,DVB-S2,32727.0,2/3,3720 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-2,,DVB-S2,32727.0,2/3,3720 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-4,,DVB-S2,16360.0,5/6,3791 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-4,,DVB-S2,16360.0,5/6,3791 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-4,,DVB-S2,16360.0,5/6,3791 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-4,,DVB-S2,16360.0,5/6,3791 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,65535-1,,DVB-S2,32727.0,2/3,4020 V,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,65535-1,,DVB-S2,32727.0,2/3,4020 V,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,65535-1,,DVB-S2,32727.0,2/3,4020 V,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,65535-1,,DVB-S2,32727.0,2/3,4020 V,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-3,,DVB-S2,6350.0,2/3,4131 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-3,,DVB-S2,6350.0,2/3,4131 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-3,,DVB-S2,6350.0,2/3,4131 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
,Telkomsat,1-3,,DVB-S2,6350.0,2/3,4131 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,,,True,Telkomsat,,,id
32.0,TVRI Kalimantan Tengah,MPEG-4/HD,232.0,DVB-S2,32727.0,2/3,3720 H,,,,,TVRI Kalimantan Tengah,https://www.lyngsat.com/tvchannels/id/TVRI-Kalimantan-Tengah.html,,,False,Telkomsat,Ind,id,
32.0,TVRI Kalimantan Tengah,MPEG-4/HD,232.0,DVB-S2,32727.0,2/3,3720 H,,,,,TVRI Kalimantan Tengah,https://www.lyngsat.com/tvchannels/id/TVRI-Kalimantan-Tengah.html,,,False,Telkomsat,Ind,id,
1.0,TVRI Kalimantan Tengah,?-?MPEG-2/SD,33.0,DVB-S,3000.0,3/4,3857 H,,,,,TVRI Kalimantan Tengah,https://www.lyngsat.com/tvchannels/id/TVRI-Kalimantan-Tengah.html,,,False,Telkomsat,Ind,id,
