SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
35.0,Happy Science,MPEG-4/HD,1825.0,DVB-S,21096,3/4,12448 V,tp 13,0.0,BISS,,Happy Science,https://www.lyngsat.com/tvchannels/jp/Happy-Science.html,,,False,Sky PerfecTV!,Jpn,jp,
900.0,Sky Perfect JSAT promo,MPEG-4/HD,2401.0,DVB-S,21096,3/4,12448 V,tp 13,0.0,,,,,,,False,Sky PerfecTV!,Jpn,,
900.0,SkyAccess promo,?-?MPEG-4/HD,2401.0,DVB-S2,11228,3/4,12545 V,tp 19,0.0,,,,,,,False,Sky PerfecTV!,,,
,Tachikawa & Seibuen Keirin Channel,MPEG-4/HD,4355.0,DVB-S2,23303,3/5,12553 H,tp 20,0.0,,,Tachikawa & Seibuen Keirin Channel,https://www.lyngsat.com/tvchannels/jp/Tachikawa-and-Seibuen-Keirin-Channel.html,,,False,Sky PerfecTV!,Jpn,jp,
33292.0,Japanet Channel DX,MPEG-4/HD,4103.0,DVB-S2,23303,3/5,12568 V,tp 21,0.0,,,Japanet Channel DX,https://www.lyngsat.com/tvchannels/jp/Japanet-Channel-DX.html,,,False,Sky PerfecTV!,Jpn,jp,
33360.0,Sukachan 12,MPEG-4/HD,4354.0,DVB-S2,23303,3/5,12568 V,tp 21,0.0,,,Sukachan 12,https://www.lyngsat.com/tvchannels/jp/Sukachan-12.html,,,False,Sky PerfecTV!,Jpn,jp,
33367.0,Sky PerfecTV promo,MPEG-4/HD,4097.0,DVB-S2,23303,3/5,12613 H,tp 24,0.0,,,,,,,False,Sky PerfecTV!,Jpn,,
33293.0,QVC Japan,MPEG-4/HD,4097.0,DVB-S2,23303,3/5,12688 V,tp 29,0.0,,,QVC Japan,https://www.lyngsat.com/tvchannels/us/QVC-Japan.html,,,False,Sky PerfecTV!,Jpn,us,
33293.0,QVC Japan,MPEG-4/HD,4097.0,DVB-S2,23303,3/5,12688 V,tp 29,0.0,,,QVC Japan,https://www.lyngsat.com/tvchannels/us/QVC-Japan.html,,,False,Sky PerfecTV!,Jpn,us,
33295.0,GSTV,MPEG-4/HD,4101.0,DVB-S2,23303,3/5,12688 V,tp 29,0.0,,,GSTV,https://www.lyngsat.com/tvchannels/us/GSTV.html,,,False,Sky PerfecTV!,Jpn,us,
33295.0,GSTV,MPEG-4/HD,4101.0,DVB-S2,23303,3/5,12688 V,tp 29,0.0,,,GSTV,https://www.lyngsat.com/tvchannels/us/GSTV.html,,,False,Sky PerfecTV!,Jpn,us,
33298.0,Live 530,MPEG-4/HD,4357.0,DVB-S2,23303,3/5,12703 H,tp 30,0.0,,,Live 530,https://www.lyngsat.com/tvchannels/jp/Live-530.html,,,False,Sky PerfecTV!,Jpn,jp,
