SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
14.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
15.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
16.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
17.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
18.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
19.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
20.0,Sputnik International,,,DVB-S2,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,,ru,
,Russkiy Mir,,,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,https://www.lyngsat.com/providers/ru/Russkiy-Mir.html,,,True,Russkiy Mir,,,ru
2801.0,Pervyy Respublikanskiy,MPEG-4/SD,1211.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Pervyy Respublikanskiy,https://www.lyngsat.com/tvchannels/ru/Pervyy-Respublikanskiy.html,False,Russkiy Mir,Rus,ru,
2802.0,1 Krim,MPEG-4/SD,1221.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,1 Krim,https://www.lyngsat.com/tvchannels/ru/1-Krim.html,False,Russkiy Mir,Rus,ru,
2802.0,1 Krim,MPEG-4/SD,1221.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,1 Krim,https://www.lyngsat.com/tvchannels/ru/1-Krim.html,False,Russkiy Mir,Rus,ru,
2803.0,Oplot TV,MPEG-4/SD,1231.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Oplot TV,https://www.lyngsat.com/tvchannels/ru/Oplot-TV.html,False,Russkiy Mir,Rus,ru,
2804.0,Sevastopolskaya TV,MPEG-4/SD,1241.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Sevastopolskaya TV,https://www.lyngsat.com/tvchannels/ru/Sevastopolskaya-TV.html,False,Russkiy Mir,Rus,ru,
2804.0,Sevastopolskaya TV,MPEG-4/SD,1241.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Sevastopolskaya TV,https://www.lyngsat.com/tvchannels/ru/Sevastopolskaya-TV.html,False,Russkiy Mir,Rus,ru,
2805.0,Telekanal Union,MPEG-4/SD,1251.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Telekanal Union,https://www.lyngsat.com/tvchannels/ua/Telekanal-Union.html,False,Russkiy Mir,Rus,ua,
2806.0,Lugansk 24,MPEG-4/SD,1261.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Lugansk 24,https://www.lyngsat.com/tvchannels/ua/Lugansk-24.html,False,Russkiy Mir,Rus,ua,
2806.0,Lugansk 24,MPEG-4/SD,1261.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Lugansk 24,https://www.lyngsat.com/tvchannels/ua/Lugansk-24.html,False,Russkiy Mir,Rus,ua,
2807.0,Dom Kino,MPEG-4/SD,1271.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Dom Kino,https://www.lyngsat.com/tvchannels/ru/Dom-Kino.html,False,Russkiy Mir,Rus,ru,
2808.0,Pobeda,MPEG-4/SD,1281.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Pobeda,https://www.lyngsat.com/tvchannels/ru/Pobeda.html,False,Russkiy Mir,Rus,ru,
2809.0,Za! TV,MPEG-4/SD,1291.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Za! TV,https://www.lyngsat.com/tvchannels/ua/Za-TV.html,False,Russkiy Mir,Rus,ua,
2809.0,Za! TV,MPEG-4/SD,1291.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Za! TV,https://www.lyngsat.com/tvchannels/ua/Za-TV.html,False,Russkiy Mir,Rus,ua,
2810.0,Krim 24,MPEG-4/SD,1301.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Krim 24,https://www.lyngsat.com/tvchannels/ru/Krim-24.html,False,Russkiy Mir,Rus,ru,
2810.0,Krim 24,MPEG-4/SD,1301.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Krim 24,https://www.lyngsat.com/tvchannels/ru/Krim-24.html,False,Russkiy Mir,Rus,ru,
2811.0,Tavria,MPEG-4/SD,1311.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Tavria,https://www.lyngsat.com/tvchannels/ru/Tavria.html,False,Russkiy Mir,Rus,ru,
2811.0,Tavria,MPEG-4/SD,1311.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Tavria,https://www.lyngsat.com/tvchannels/ru/Tavria.html,False,Russkiy Mir,Rus,ru,
2812.0,Semeynoe Kino,MPEG-4/SD,1321.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Semeynoe Kino,https://www.lyngsat.com/tvchannels/--/Semeynoe-Kino.html,False,Russkiy Mir,Rus,--,
2813.0,Krepkoe Kino,MPEG-4/SD,1331.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Krepkoe Kino,https://www.lyngsat.com/tvchannels/--/Krepkoe-Kino.html,False,Russkiy Mir,Rus,--,
2814.0,Mirovoy Serial,MPEG-4/SD,1341.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Mirovoy Serial,https://www.lyngsat.com/tvchannels/--/Mirovoy-Serial.html,False,Russkiy Mir,Rus,--,
2815.0,Nashe Rodnoe Kino,MPEG-4/SD,1351.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Nashe Rodnoe Kino,https://www.lyngsat.com/tvchannels/--/Nashe-Rodnoe-Kino.html,False,Russkiy Mir,Rus,--,
2816.0,Mujskoy Serial,MPEG-4/SD,1361.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Mujskoy Serial,https://www.lyngsat.com/tvchannels/--/Mujskoy-Serial.html,False,Russkiy Mir,Rus,--,
2817.0,Romantic Serial,MPEG-4/SD,1371.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Romantic Serial,https://www.lyngsat.com/tvchannels/--/Romantic-Serial.html,False,Russkiy Mir,Rus,--,
2818.0,Planeta Deti,MPEG-4/SD,1381.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Planeta Deti,https://www.lyngsat.com/tvchannels/--/Planeta-Deti.html,False,Russkiy Mir,Rus,--,
2819.0,Nashe Detstvo,MPEG-4/SD,1391.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Nashe Detstvo,https://www.lyngsat.com/tvchannels/--/Nashe-Detstvo.html,False,Russkiy Mir,Rus,--,
2820.0,Sovetskoe Rodnoe,MPEG-4/SD,1401.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Sovetskoe Rodnoe,https://www.lyngsat.com/tvchannels/--/Sovetskoe-Rodnoe.html,False,Russkiy Mir,Rus,--,
2821.0,Kino+,MPEG-4/SD,1441.0,DVB-S2,,,3595 R,,39.7-41.7,DRECrypt,,Kino+,https://www.lyngsat.com/tvchannels/--/Kino-.html,False,Russkiy Mir,Rus,--,
,,?-1,,DVB-S2,2500.0,5/6,3808 R,tp 9,39.7-41.7,,,,,False,Russkiy Mir,,,
,,,,DVB-S2,4490.0,3/4,4087 R,,39.7-41.7,,,,,False,Russkiy Mir,,,
415.0,Radio Kniga,,,DVB-S2,2500.0,5/6,3808 R,tp 9,39.7-41.7,,,Radio Kniga,https://www.lyngsat.com/radiochannels/ru/Radio-Kniga.html,False,Russkiy Mir,Rus,ru,
415.0,Radio Kniga,,,DVB-S2,2500.0,5/6,3808 R,tp 9,39.7-41.7,,,Radio Kniga,https://www.lyngsat.com/radiochannels/ru/Radio-Kniga.html,False,Russkiy Mir,Rus,ru,
417.0,Business FM,,,DVB-S2,2500.0,5/6,3808 R,tp 9,39.7-41.7,,,Business FM,https://www.lyngsat.com/radiochannels/ru/Business-FM.html,False,Russkiy Mir,Rus,ru,
419.0,Militseyskaya Volna,,,DVB-S2,2500.0,5/6,3808 R,tp 9,39.7-41.7,,,Militseyskaya Volna,https://www.lyngsat.com/radiochannels/ru/Militseyskaya-Volna.html,False,Russkiy Mir,Rus,ru,
419.0,Militseyskaya Volna,,,DVB-S2,2500.0,5/6,3808 R,tp 9,39.7-41.7,,,Militseyskaya Volna,https://www.lyngsat.com/radiochannels/ru/Militseyskaya-Volna.html,False,Russkiy Mir,Rus,ru,
1.0,RTR Planeta Asia,MPEG-2/SD,200.0,DVB-S2,11121.0,1/2,3875 R,tp 10,,,,RTR Planeta Asia,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta-Asia.html,False,Russkiy Mir,Rus,ru,
2.0,Katyusha,MPEG-4/SD,201.0,DVB-S2,11121.0,1/2,3875 R,tp 10,,,,Katyusha,https://www.lyngsat.com/tvchannels/ru/Katyusha.html,False,Russkiy Mir,Chi,ru,
3.0,RT News,MPEG-2/SD,202.0,DVB-S2,11121.0,1/2,3875 R,tp 10,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,Russkiy Mir,Eng,ru,
3.0,RT News,MPEG-2/SD,202.0,DVB-S2,11121.0,1/2,3875 R,tp 10,,,,RT News,https://www.lyngsat.com/tvchannels/ru/RT-News.html,False,Russkiy Mir,Eng,ru,
9.0,Perviy kanal Asia,65535-2MPEG-2/SD,529.0,DVB-S,4883.0,1/2,3925 R,tp 11,,,,,,False,Russkiy Mir,Rus,,
17.0,Novoe Radio,,,DVB-S2,4490.0,3/4,4087 R,,39.7-41.7,,,Novoe Radio,https://www.lyngsat.com/radiochannels/ru/Novoe-Radio.html,False,Russkiy Mir,Rus,ru,
17.0,Novoe Radio,,,DVB-S2,4490.0,3/4,4087 R,,39.7-41.7,,,Novoe Radio,https://www.lyngsat.com/radiochannels/ru/Novoe-Radio.html,False,Russkiy Mir,Rus,ru,
18.0,Nashe Radio (+4h),,,DVB-S2,4490.0,3/4,4087 R,,39.7-41.7,,,Nashe Radio (+4h),https://www.lyngsat.com/radiochannels/ru/Nashe-Radio.html,False,Russkiy Mir,Rus,ru,
18.0,Nashe Radio (+4h),,,DVB-S2,4490.0,3/4,4087 R,,39.7-41.7,,,Nashe Radio (+4h),https://www.lyngsat.com/radiochannels/ru/Nashe-Radio.html,False,Russkiy Mir,Rus,ru,
21.0,Love Radio (Russia),,,DVB-S2,4490.0,3/4,4087 R,,39.7-41.7,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,Russkiy Mir,Rus,ru,
21.0,Love Radio (Russia),,,DVB-S2,4490.0,3/4,4087 R,,39.7-41.7,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,Russkiy Mir,Rus,ru,
,(feeds),,,DVB-S2,7200.0,3/4,11046 V,tp B4,,,,,,False,Russkiy Mir,,,
,@ GeoTelecommunications,,,DVB-S2,45000.0,1/2,11171 V,tp B8,0,,,,,False,Russkiy Mir,,,
,,,,,,,,,,,,DVB-S48831/2,,False,Russkiy Mir,,,
