SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country,Provider_Country
951.0,CDTV,MPEG-4/HD,911.0,DVB-S2,30000,2/3,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html,,,False,,Spa,cl,
951.0,CDTV,MPEG-4/HD,911.0,DVB-S2,30000,2/3,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html,,,False,,Spa,cl,
1952.0,CDTV,MPEG-4/1seg,931.0,DVB-S2,30000,2/3,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html,,,False,,Spa,cl,
1952.0,CDTV,MPEG-4/1seg,931.0,DVB-S2,30000,2/3,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html,,,False,,Spa,cl,
952.0,TV Senado (Chile),MPEG-4/HD,921.0,DVB-S2,30000,2/3,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,,,False,,Spa,cl,
952.0,TV Senado (Chile),MPEG-4/HD,921.0,DVB-S2,30000,2/3,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,,,False,,Spa,cl,
952.0,TV Senado (Chile),MPEG-4/HD,921.0,DVB-S2,30000,2/3,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,,,False,,Spa,cl,
952.0,TV Senado (Chile),MPEG-4/HD,921.0,DVB-S2,30000,2/3,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,,,False,,Spa,cl,
2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,DVB-S2,30000,2/3,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,,,False,,Spa,cl,
2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,DVB-S2,30000,2/3,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,,,False,,Spa,cl,
2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,DVB-S2,30000,2/3,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,,,False,,Spa,cl,
2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,DVB-S2,30000,2/3,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,,,False,,Spa,cl,
3054.0,El Conquistador FM,,,DVB-S2,30000,2/3,12270 V,,0,,,El Conquistador FM,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM.html,,,False,,Spa,cl,
3054.0,El Conquistador FM,,,DVB-S2,30000,2/3,12270 V,,0,,,El Conquistador FM,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM.html,,,False,,Spa,cl,
4054.0,El Conquistador FM Red Norte,,,DVB-S2,30000,2/3,12270 V,,0,,,El Conquistador FM Red Norte,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM-Red-Norte.html,,,False,,Spa,cl,
