SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,Color Visión 9,MPEG-4/HD,512.0,3719 H,tp A25CH,0,,,,,False,,5/6,3333.0,DVB-S2,Spa,
,TV Tarobá Cascavel,,,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,,br
,TV Tarobá Cascavel,,,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,,br
,TV Tarobá Cascavel,,,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,,br
,TV Tarobá Cascavel,,,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,,br
,TV Tarobá Cascavel,MPEG-4/HD,273.0,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,Por,br
,TV Tarobá Cascavel,MPEG-4/HD,273.0,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,Por,br
,TV Tarobá Cascavel,MPEG-4/HD,273.0,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,Por,br
,TV Tarobá Cascavel,MPEG-4/HD,273.0,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,Por,br
,TV Tarobá Cascavel,MPEG-4/1seg,529.0,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,Por,br
,TV Tarobá Cascavel,MPEG-4/1seg,529.0,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,Por,br
,TV Tarobá Cascavel,MPEG-4/1seg,529.0,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,Por,br
,TV Tarobá Cascavel,MPEG-4/1seg,529.0,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html,TV Tarobá Cascavel,https://www.lyngsat.com/tvchannels/br/TV-Taroba-Cascavel.html,True,TV Tarobá Cascavel,5/6,4812.0,DVB-S2,Por,br
,Cholusat Sur 36,MPEG-2/SD,4131.0,3744 H,tp A25CH,0,,,,,False,TV Tarobá Cascavel,546,1.0,DVB-S1,Spa,
,TV Gazeta Rio Branco,MPEG-4/SD,257.0,3745 V,tp A26CV,0,,,,,False,TV Tarobá Cascavel,3/4,3750.0,DVB-S2,Por,
,Rádio Cidade 107.1 FM,,,3745 V,tp A26CV,0,,,Rádio Cidade 107.1 FM,https://www.lyngsat.com/radiochannels/br/Radio-Cidade-1071-FM.html,False,TV Tarobá Cascavel,3/4,3750.0,DVB-S2,Por,br
,Rádio Cidade 107.1 FM,,,3745 V,tp A26CV,0,,,Rádio Cidade 107.1 FM,https://www.lyngsat.com/radiochannels/br/Radio-Cidade-1071-FM.html,False,TV Tarobá Cascavel,3/4,3750.0,DVB-S2,Por,br
,TeleAmazonas,MPEG-2/SD,308.0,3748 H,tp A25CH,0,BISS,,,,False,TV Tarobá Cascavel,5/6,1924.0,DVB-S1,Spa,
,TeleAmazonas,MPEG-4/HD,404.0,3752 H,tp A25CH,0,BISS,,,,False,TV Tarobá Cascavel,5/6,4500.0,DVB-S2,Spa,
,TV Guararapes,,,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780.0,DVB-S2,,br
,TV Guararapes,,,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780.0,DVB-S2,,br
,TV Guararapes,MPEG-4/HD,273.0,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780.0,DVB-S2,Por,br
,TV Guararapes,MPEG-4/HD,273.0,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780.0,DVB-S2,Por,br
,TV Guararapes,MPEG-4/1seg,641.0,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780.0,DVB-S2,Por,br
,TV Guararapes,MPEG-4/1seg,641.0,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,TV Guararapes,https://www.lyngsat.com/tvchannels/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780.0,DVB-S2,Por,br
,Sertel,,,3761 V,tp A28CV,0,,https://www.lyngsat.com/providers/do/Sertel.html,,,True,Sertel,3/4,8332.0,DVB-S2,,
,Canal del Sol,MPEG-4/SD,210.0,3761 V,tp A28CV,0,,,Canal del Sol,https://www.lyngsat.com/tvchannels/do/Canal-del-Sol.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,Canal del Sol,MPEG-4/SD,210.0,3761 V,tp A28CV,0,,,Canal del Sol,https://www.lyngsat.com/tvchannels/do/Canal-del-Sol.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,Colimdo TV,MPEG-4/SD,881.0,3761 V,tp A28CV,0,,,Colimdo TV,https://www.lyngsat.com/tvchannels/do/Colimdo-TV.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,Sport Visión 35,MPEG-4/SD,980.0,3761 V,tp A28CV,0,,,Sport Visión 35,https://www.lyngsat.com/tvchannels/do/Sport-Vision-35.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,VTV 32,MPEG-4/SD,1001.0,3761 V,tp A28CV,0,,,VTV 32,https://www.lyngsat.com/tvchannels/do/VTV-32.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,VTV 32,MPEG-4/SD,1001.0,3761 V,tp A28CV,0,,,VTV 32,https://www.lyngsat.com/tvchannels/do/VTV-32.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,Carivisión,MPEG-4/SD,4224.0,3761 V,tp A28CV,0,,,Carivisión,https://www.lyngsat.com/tvchannels/do/Carivision.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,Carivisión,MPEG-4/SD,4224.0,3761 V,tp A28CV,0,,,Carivisión,https://www.lyngsat.com/tvchannels/do/Carivision.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,TNI Canal 51,MPEG-4/SD,6110.0,3761 V,tp A28CV,0,,,TNI Canal 51,https://www.lyngsat.com/tvchannels/do/TNI-Canal-51.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,TNI Canal 51,MPEG-4/SD,6110.0,3761 V,tp A28CV,0,,,TNI Canal 51,https://www.lyngsat.com/tvchannels/do/TNI-Canal-51.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,Catorce TV,MPEG-4/SD,7545.0,3761 V,tp A28CV,0,,,Catorce TV,https://www.lyngsat.com/tvchannels/do/Catorce-TV.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
,Catorce TV,MPEG-4/SD,7545.0,3761 V,tp A28CV,0,,,Catorce TV,https://www.lyngsat.com/tvchannels/do/Catorce-TV.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
2.0,TRA Noticias,MPEG-2/SD,100.0,3761 V,tp A28CV,0,,,TRA Noticias,https://www.lyngsat.com/tvchannels/do/TRA-Noticias.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
2.0,TRA Noticias,MPEG-2/SD,100.0,3761 V,tp A28CV,0,,,TRA Noticias,https://www.lyngsat.com/tvchannels/do/TRA-Noticias.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
4.0,RTVD 4,MPEG-2/SD,98.0,3761 V,tp A28CV,0,,,RTVD 4,https://www.lyngsat.com/tvchannels/do/RTVD-4.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
4.0,RTVD 4,MPEG-2/SD,98.0,3761 V,tp A28CV,0,,,RTVD 4,https://www.lyngsat.com/tvchannels/do/RTVD-4.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
17.0,En TV,MPEG-4/SD,6106.0,3761 V,tp A28CV,0,,,En TV,https://www.lyngsat.com/tvchannels/do/En-TV.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
17.0,En TV,MPEG-4/SD,6106.0,3761 V,tp A28CV,0,,,En TV,https://www.lyngsat.com/tvchannels/do/En-TV.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
26.0,Cinevisión Canal 19,MPEG-4/SD,130.0,3761 V,tp A28CV,0,,,Cinevisión Canal 19,https://www.lyngsat.com/tvchannels/do/Cinevision-Canal-19.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
26.0,Cinevisión Canal 19,MPEG-4/SD,130.0,3761 V,tp A28CV,0,,,Cinevisión Canal 19,https://www.lyngsat.com/tvchannels/do/Cinevision-Canal-19.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
37.0,CDN,MPEG-2/SD,110.0,3761 V,tp A28CV,0,,,CDN,https://www.lyngsat.com/tvchannels/do/CDN.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
37.0,CDN,MPEG-2/SD,110.0,3761 V,tp A28CV,0,,,CDN,https://www.lyngsat.com/tvchannels/do/CDN.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
41.0,Televida,MPEG-4/SD,90.0,3761 V,tp A28CV,0,,,Televida,https://www.lyngsat.com/tvchannels/do/Televida.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
67.0,CDN Deportes,MPEG-4/SD,55.0,3761 V,tp A28CV,0,,,CDN Deportes,https://www.lyngsat.com/tvchannels/do/CDN-Deportes.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
100.0,Cielo TV,MPEG-4/SD,4304.0,3761 V,tp A28CV,0,,,Cielo TV,https://www.lyngsat.com/tvchannels/do/Cielo-TV.html,False,Sertel,3/4,8332.0,DVB-S2,Spa,do
