SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
3,VU TV Network 3,MPEG-4/SD,40.0,3754 V,,37-39,,,VU TV Network 3,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-3.html,False,VU TV Network,3/4,7500.0,DVB-S2,Urd,pk
4,VU TV Network 4,MPEG-4/SD,66.0,3754 V,,37-39,,,VU TV Network 4,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-4.html,False,VU TV Network,3/4,7500.0,DVB-S2,Urd,pk
,Suno FM,1-1,,3760 H,,37-39,,https://www.lyngsat.com/providers/pk/Suno-FM.html,Suno FM,https://www.lyngsat.com/radiochannels/pk/Suno-FM.html,True,Suno FM,1/2,1003.0,DVB-S1,,pk
257,Suno FM,,,3760 H,,37-39,,https://www.lyngsat.com/providers/pk/Suno-FM.html,Suno FM,https://www.lyngsat.com/radiochannels/pk/Suno-FM.html,True,Suno FM,1/2,1003.0,DVB-S1,,pk
258,Suno FM GB,,,3760 H,,37-39,,,Suno FM GB,https://www.lyngsat.com/radiochannels/pk/Suno-FM-GB.html,False,Suno FM,1/2,1003.0,DVB-S1,,pk
1,Suno News HD,?-?MPEG-4/HD,33.0,3762 V,,37-39,,,,,False,Suno FM,3/5,4100.0,DVB-S2,Urd,
1,24 News HD,MPEG-4/SD,257.0,3770 V,,37-39,,,24 News HD,https://www.lyngsat.com/tvchannels/pk/24-News-HD.html,False,Suno FM,3/4,7700.0,DVB-S2,,pk
1,24 News HD,MPEG-4/SD,257.0,3770 V,,37-39,,,24 News HD,https://www.lyngsat.com/tvchannels/pk/24-News-HD.html,False,Suno FM,3/4,7700.0,DVB-S2,,pk
2,City 42,MPEG-4/SD,261.0,3770 V,,37-39,,,City 42,https://www.lyngsat.com/tvchannels/pk/City-42.html,False,Suno FM,3/4,7700.0,DVB-S2,Urd,pk
2,City 42,MPEG-4/SD,261.0,3770 V,,37-39,,,City 42,https://www.lyngsat.com/tvchannels/pk/City-42.html,False,Suno FM,3/4,7700.0,DVB-S2,Urd,pk
3,City 41,MPEG-4/SD,266.0,3770 V,,37-39,,,City 41,https://www.lyngsat.com/tvchannels/pk/City-41.html,False,Suno FM,3/4,7700.0,DVB-S2,Urd,pk
4,Rohi TV,MPEG-4/SD,271.0,3770 V,,37-39,,,Rohi TV,https://www.lyngsat.com/tvchannels/pk/Rohi-TV.html,False,Suno FM,3/4,7700.0,DVB-S2,Lah,pk
6,City 21,MPEG-4/SD,281.0,3770 V,,37-39,,,City 21,https://www.lyngsat.com/tvchannels/pk/City-21.html,False,Suno FM,3/4,7700.0,DVB-S2,,pk
,AJK TV,MPEG-2/SD,308.0,3778 V,,37-39,,,,,False,Suno FM,3/4,2600.0,DVB-S2,,
1,Green Entertainment,?-1MPEG-4/HD,101.0,3783 V,,37-39,,,,,False,Suno FM,3/5,6348.0,DVB-S2,,
1,Aan TV,MPEG-4/HD,106.0,3792 V,,37-39,,,Aan TV,https://www.lyngsat.com/tvchannels/pk/Aan-TV.html,False,Suno FM,3/4,4000.0,DVB-S2,,pk
2,Planet 6 tests,MPEG-4/SD,36.0,3792 V,,37-39,BISS 1,,,,False,Suno FM,3/4,4000.0,DVB-S2,,
3,M-News,MPEG-4/SD,33.0,3792 V,,37-39,,,M-News,https://www.lyngsat.com/tvchannels/--/M-News.html,False,Suno FM,3/4,4000.0,DVB-S2,,--
4,M-Life,HEVC/SD,39.0,3792 V,,37-39,BISS 1,,M-Life,https://www.lyngsat.com/tvchannels/--/M-Life.html,False,Suno FM,3/4,4000.0,DVB-S2,,--
5,M-Sports,HEVC/SD,42.0,3792 V,,37-39,BISS 1,,M-Sports,https://www.lyngsat.com/tvchannels/--/M-Sports.html,False,Suno FM,3/4,4000.0,DVB-S2,,--
6,Me TV,HEVC/SD,45.0,3792 V,,37-39,BISS 1,,Me TV,https://www.lyngsat.com/tvchannels/--/Me-TV.html,False,Suno FM,3/4,4000.0,DVB-S2,,--
,TeleNest,1-1,,3799 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,True,TeleNest,3/4,5500.0,DVB-S2,,
,TeleNest,1-1,,3799 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,True,TeleNest,3/4,5500.0,DVB-S2,,
,TeleNest,,,3969 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,True,TeleNest,3/4,6944.0,DVB-S2,,
,TeleNest,,,3969 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html,,,True,TeleNest,3/4,6944.0,DVB-S2,,
15,Kohenoor News,MPEG-4/SD,156.0,3799 V,,37-39,,,Kohenoor News,https://www.lyngsat.com/tvchannels/pk/Kohenoor-News.html,False,TeleNest,3/4,5500.0,DVB-S2,Urd,pk
15,Kohenoor News,MPEG-4/SD,156.0,3799 V,,37-39,,,Kohenoor News,https://www.lyngsat.com/tvchannels/pk/Kohenoor-News.html,False,TeleNest,3/4,5500.0,DVB-S2,Urd,pk
20,V Entertainment,MPEG-4/SD,261.0,3799 V,,37-39,,,V Entertainment,https://www.lyngsat.com/tvchannels/pk/V-Entertainment.html,False,TeleNest,3/4,5500.0,DVB-S2,,pk
25,Filmazia Punjabi,MPEG-4/SD,266.0,3799 V,,37-39,,,Filmazia Punjabi,https://www.lyngsat.com/tvchannels/pk/Filmazia-Punjabi.html,False,TeleNest,3/4,5500.0,DVB-S2,,pk
30,Filmazia Pashto,MPEG-4/SD,271.0,3799 V,,37-39,,,Filmazia Pashto,https://www.lyngsat.com/tvchannels/pk/Filmazia-Pashto.html,False,TeleNest,3/4,5500.0,DVB-S2,Pus,pk
35,Filmazia,MPEG-4/SD,276.0,3799 V,,37-39,,,Filmazia,https://www.lyngsat.com/tvchannels/pk/Filmazia.html,False,TeleNest,3/4,5500.0,DVB-S2,,pk
40,Filmazia Gaane,MPEG-4/SD,281.0,3799 V,,37-39,,,Filmazia Gaane,https://www.lyngsat.com/tvchannels/pk/Filmazia-Gaane.html,False,TeleNest,3/4,5500.0,DVB-S2,,pk
50,Pakistan 1,MPEG-4/SD,291.0,3799 V,,37-39,,,Pakistan 1,https://www.lyngsat.com/tvchannels/pk/Pakistan-1.html,False,TeleNest,3/4,5500.0,DVB-S2,,pk
55,South Asia Global TV,MPEG-4/SD,296.0,3799 V,,37-39,,,South Asia Global TV,https://www.lyngsat.com/tvchannels/pk/South-Asia-Global-TV.html,False,TeleNest,3/4,5500.0,DVB-S2,Eng,pk
55,South Asia Global TV,MPEG-4/SD,296.0,3799 V,,37-39,,,South Asia Global TV,https://www.lyngsat.com/tvchannels/pk/South-Asia-Global-TV.html,False,TeleNest,3/4,5500.0,DVB-S2,Eng,pk
60,[Hadi TV 1 info card],MPEG-4/SD,302.0,3799 V,,37-39,,,,,False,TeleNest,3/4,5500.0,DVB-S2,,
,Geo TV Network,,,3813 V,,37-39,Conax,https://www.lyngsat.com/providers/pk/Geo-TV-Network.html,,,True,Geo TV Network,3/5,16855.0,DVB-S2,,
1050,Geo News,MPEG-4/HD,101.0,3813 V,,37-39,,,Geo News,https://www.lyngsat.com/tvchannels/pk/Geo-News.html,False,Geo TV Network,3/5,16855.0,DVB-S2,Urd,pk
1050,Geo News,MPEG-4/HD,101.0,3813 V,,37-39,,,Geo News,https://www.lyngsat.com/tvchannels/pk/Geo-News.html,False,Geo TV Network,3/5,16855.0,DVB-S2,Urd,pk
1060,Geo TV,MPEG-4/HD,102.0,3813 V,,37-39,Conax,,Geo TV,https://www.lyngsat.com/tvchannels/pk/Geo-TV.html,False,Geo TV Network,3/5,16855.0,DVB-S2,Urd,pk
1070,Geo Kahani,MPEG-4/HD,103.0,3813 V,,37-39,Conax,,Geo Kahani,https://www.lyngsat.com/tvchannels/pk/Geo-Kahani.html,False,Geo TV Network,3/5,16855.0,DVB-S2,,pk
1070,Geo Kahani,MPEG-4/HD,103.0,3813 V,,37-39,Conax,,Geo Kahani,https://www.lyngsat.com/tvchannels/pk/Geo-Kahani.html,False,Geo TV Network,3/5,16855.0,DVB-S2,,pk
1080,Geo Super,MPEG-4/HD,104.0,3813 V,,37-39,Conax,,Geo Super,https://www.lyngsat.com/tvchannels/pk/Geo-Super.html,False,Geo TV Network,3/5,16855.0,DVB-S2,Urd,pk
1090,Geo Tez,MPEG-4/HD,105.0,3813 V,,37-39,,,Geo Tez,https://www.lyngsat.com/tvchannels/pk/Geo-Tez.html,False,Geo TV Network,3/5,16855.0,DVB-S2,Urd,pk
1090,Geo Tez,MPEG-4/HD,105.0,3813 V,,37-39,,,Geo Tez,https://www.lyngsat.com/tvchannels/pk/Geo-Tez.html,False,Geo TV Network,3/5,16855.0,DVB-S2,Urd,pk
1100,Geo Middle East,MPEG-4/HD,106.0,3813 V,,37-39,Conax,,Geo Middle East,https://www.lyngsat.com/tvchannels/pk/Geo-Middle-East.html,False,Geo TV Network,3/5,16855.0,DVB-S2,Urd,pk
,Gourmet News Network,MPEG-4/HD,33.0,3832 V,,37-39,,,,,False,Geo TV Network,3/5,4000.0,DVB-S2,Urd,
16,Apna Channel,MPEG-4/HD,33.0,3834 H,,37-39,,,Apna Channel,https://www.lyngsat.com/tvchannels/pk/Apna-Channel.html,False,Geo TV Network,3/4,6500.0,DVB-S2,,pk
16,Apna Channel,MPEG-4/HD,33.0,3834 H,,37-39,,,Apna Channel,https://www.lyngsat.com/tvchannels/pk/Apna-Channel.html,False,Geo TV Network,3/4,6500.0,DVB-S2,,pk
32,8XM,MPEG-4/HD,49.0,3834 H,,37-39,,,8XM,https://www.lyngsat.com/tvchannels/pk/8XM.html,False,Geo TV Network,3/4,6500.0,DVB-S2,,pk
48,Abb Takk,MPEG-4/HD,65.0,3834 H,,37-39,,,Abb Takk,https://www.lyngsat.com/tvchannels/pk/Abb-Takk.html,False,Geo TV Network,3/4,6500.0,DVB-S2,,pk
48,Abb Takk,MPEG-4/HD,65.0,3834 H,,37-39,,,Abb Takk,https://www.lyngsat.com/tvchannels/pk/Abb-Takk.html,False,Geo TV Network,3/4,6500.0,DVB-S2,,pk
64,Jalwa,MPEG-4/HD,81.0,3834 H,,37-39,,,Jalwa,https://www.lyngsat.com/tvchannels/pk/Jalwa.html,False,Geo TV Network,3/4,6500.0,DVB-S2,,pk
64,Jalwa,MPEG-4/HD,81.0,3834 H,,37-39,,,Jalwa,https://www.lyngsat.com/tvchannels/pk/Jalwa.html,False,Geo TV Network,3/4,6500.0,DVB-S2,,pk
,Express,,,3838 V,,37-39,,https://www.lyngsat.com/providers/pk/Express.html,,,True,Express,3/4,4800.0,DVB-S2,,
2,Express Entertainment,MPEG-4/HD,513.0,3838 V,,37-39,,,Express Entertainment,https://www.lyngsat.com/tvchannels/pk/Express-Entertainment.html,False,Express,3/4,4800.0,DVB-S2,Urd,pk
2,Express Entertainment,MPEG-4/HD,513.0,3838 V,,37-39,,,Express Entertainment,https://www.lyngsat.com/tvchannels/pk/Express-Entertainment.html,False,Express,3/4,4800.0,DVB-S2,Urd,pk
3,Express News,MPEG-4/HD,514.0,3838 V,,37-39,,,Express News,https://www.lyngsat.com/tvchannels/pk/Express-News.html,False,Express,3/4,4800.0,DVB-S2,Urd,pk
,SS Creative Solutions,,,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,6600.0,DVB-S2,,
,SS Creative Solutions,,,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,6600.0,DVB-S2,,
,SS Creative Solutions,,,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,6600.0,DVB-S2,,
,SS Creative Solutions,,,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,6600.0,DVB-S2,,
,SS Creative Solutions,,,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,4800.0,DVB-S2,,
,SS Creative Solutions,,,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,4800.0,DVB-S2,,
,SS Creative Solutions,,,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,4800.0,DVB-S2,,
,SS Creative Solutions,,,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,4800.0,DVB-S2,,
,SS Creative Solutions,65535-0,,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,4800.0,DVB-S2,,
,SS Creative Solutions,65535-0,,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,4800.0,DVB-S2,,
,SS Creative Solutions,65535-0,,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,4800.0,DVB-S2,,
,SS Creative Solutions,65535-0,,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,4800.0,DVB-S2,,
,SS Creative Solutions,65535-2,,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,5000.0,DVB-S2,,
,SS Creative Solutions,65535-2,,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,5000.0,DVB-S2,,
,SS Creative Solutions,65535-2,,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,5000.0,DVB-S2,,
,SS Creative Solutions,65535-2,,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html,,,True,SS Creative Solutions,3/4,5000.0,DVB-S2,,
1,Hulchul TV,MPEG-4/SD,1101.0,3846 V,,37-39,,,Hulchul TV,https://www.lyngsat.com/tvchannels/pk/Hulchul-TV.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,pk
3,Press TV,MPEG-4/SD,1103.0,3846 V,,37-39,,,Press TV,https://www.lyngsat.com/tvchannels/ir/Press-TV.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,ir
3,Press TV,MPEG-4/SD,1103.0,3846 V,,37-39,,,Press TV,https://www.lyngsat.com/tvchannels/ir/Press-TV.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,ir
131,Press TV,?-?MPEG-4/HD,1310.0,4145 V,,37-39,,,Press TV,https://www.lyngsat.com/tvchannels/ir/Press-TV.html,False,SS Creative Solutions,3/4,2400.0,DVB-S2,Eng,ir
131,Press TV,?-?MPEG-4/HD,1310.0,4145 V,,37-39,,,Press TV,https://www.lyngsat.com/tvchannels/ir/Press-TV.html,False,SS Creative Solutions,3/4,2400.0,DVB-S2,Eng,ir
5,Starlite TV,MPEG-4/SD,1105.0,3846 V,,37-39,,,Starlite TV,https://www.lyngsat.com/tvchannels/pk/Starlite-TV.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,pk
6,Paigham TV Pashto,MPEG-4/SD,1106.0,3846 V,,37-39,,,Paigham TV Pashto,https://www.lyngsat.com/tvchannels/pk/Paigham-TV-Pashto.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,Pus,pk
8,Super Screen,MPEG-4/SD,1108.0,3846 V,,37-39,,,Super Screen,https://www.lyngsat.com/tvchannels/pk/Super-Screen.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,pk
16,Channel 4 News,MPEG-4/SD,1116.0,3846 V,,37-39,,,Channel 4 News,https://www.lyngsat.com/tvchannels/--/Channel-4-News.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,--
19,Hidayat TV,MPEG-4/SD,1119.0,3846 V,,37-39,,,Hidayat TV,https://www.lyngsat.com/tvchannels/uk/Hidayat-TV.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,Urd,uk
19,Hidayat TV,MPEG-4/SD,1119.0,3846 V,,37-39,,,Hidayat TV,https://www.lyngsat.com/tvchannels/uk/Hidayat-TV.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,Urd,uk
20,Bethat TV,MPEG-4/SD,1120.0,3846 V,,37-39,,,Bethat TV,https://www.lyngsat.com/tvchannels/hk/Bethat-TV.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,Urd,hk
21,Voice News,MPEG-4/SD,1121.0,3846 V,,37-39,,,Voice News,https://www.lyngsat.com/tvchannels/pk/Voice-News.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,pk
21,Voice News,MPEG-4/SD,1121.0,3846 V,,37-39,,,Voice News,https://www.lyngsat.com/tvchannels/pk/Voice-News.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,pk
22,Hadi TV 1,MPEG-4/SD,1122.0,3846 V,,37-39,,,Hadi TV 1,https://www.lyngsat.com/tvchannels/iq/Hadi-TV-1.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,iq
22,Hadi TV 1,MPEG-4/SD,1122.0,3846 V,,37-39,,,Hadi TV 1,https://www.lyngsat.com/tvchannels/iq/Hadi-TV-1.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,iq
25,Sahar Urdu,MPEG-4/SD,1125.0,3846 V,,37-39,,,Sahar Urdu,https://www.lyngsat.com/tvchannels/ir/Sahar-Urdu.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,Urd,ir
25,Sahar Urdu,MPEG-4/SD,1125.0,3846 V,,37-39,,,Sahar Urdu,https://www.lyngsat.com/tvchannels/ir/Sahar-Urdu.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,Urd,ir
26,Muntazar TV,MPEG-4/SD,1126.0,3846 V,,37-39,,,Muntazar TV,https://www.lyngsat.com/tvchannels/pk/Muntazar-TV.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,pk
27,IFilm English,MPEG-4/SD,1127.0,3846 V,,37-39,,,IFilm English,https://www.lyngsat.com/tvchannels/ir/IFilm-English.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,ir
27,IFilm English,MPEG-4/SD,1127.0,3846 V,,37-39,,,IFilm English,https://www.lyngsat.com/tvchannels/ir/IFilm-English.html,False,SS Creative Solutions,3/4,6600.0,DVB-S2,,ir
,Radio Pakistan,0-0,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
,Radio Pakistan,0-0,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
,Radio Pakistan,0-0,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
,Radio Pakistan,0-0,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
,Radio Pakistan,0-0,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
,Radio Pakistan,0-0,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
,Radio Pakistan,0-0,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
,Radio Pakistan,0-0,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
257,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
257,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
257,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
257,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
257,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
257,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
257,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
257,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
513,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
513,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
513,Radio Pakistan,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html,Radio Pakistan,https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,True,Radio Pakistan,3/4,1081.0,DVB-S1,,pk
