SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,SkyLife,173-10,,11747 L,tp 2,0.0,Nagravision,,,,False,,5/6,23800.0,DVB-S2,,
,SkyLife,173-1,,11785 L,tp 4,0.0,"Nagravision,Videoguard",,,,False,,800,23.0,DVB-S2,,
,SkyLife,173-2,,11823 L,tp 6,0.0,"Nagravision,Videoguard",,,,False,,5/6,23800.0,DVB-S2,,
,SkyLife,173-3,,11862 L,tp 8,0.0,"Nagravision,Videoguard",,,,False,,5/6,23800.0,DVB-S2,,
,SkyLife,173-4,,11900 L,tp 10,0.0,"Nagravision,Videoguard",,,,False,,3/4,23800.0,DVB-S2,,
,SkyLife,173-5,,11938 L,tp 12,0.0,Nagravision,,,,False,,5/6,23800.0,DVB-S2,,
,SkyLife,173-16,,12290 H,tp CS2,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,173-13,,12330 H,tp CS4,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,173-18,,12370 H,tp CS6,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,173-6,,12410 H,tp CS8,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,173-7,,12450 H,tp CS10,0.0,"Nagravision,Videoguard",,,,False,,3/4,27489.0,DVB-S2,,
,SkyLife,173-8,,12490 H,tp CS12,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,173-9,,12530 H,tp CS14,0.0,"Nagravision,Videoguard",,,,False,,3/4,27489.0,DVB-S2,,
,SkyLife,173-11,,12570 H,tp CS16,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,,,12610 H,tp CS18,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,173-15,,12650 H,tp CS20,0.0,Nagravision,,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,173-17,,12690 H,tp CS22,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
,SkyLife,173-12,,12730 H,tp CS24,0.0,"Nagravision,Videoguard",,,,False,,3/4,29500.0,DVB-S2,,
403.0,KBS 1 TV,MPEG-4/HD,1072.0,11900 L,tp 10,0.0,,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,3/4,23800.0,DVB-S2,Kor,kr
403.0,KBS 1 TV,MPEG-4/HD,1072.0,11900 L,tp 10,0.0,,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,3/4,23800.0,DVB-S2,Kor,kr
403.0,KBS 1 TV,MPEG-4/HD,1072.0,11900 L,tp 10,0.0,,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,3/4,23800.0,DVB-S2,Kor,kr
1.0,KBS 1 TV,MPEG-4/HD,101.0,12523 V,tp CS13,0.0,,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,5/6,7900.0,DVB-S2,Kor,kr
1.0,KBS 1 TV,MPEG-4/HD,101.0,12523 V,tp CS13,0.0,,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,5/6,7900.0,DVB-S2,Kor,kr
1.0,KBS 1 TV,MPEG-4/HD,101.0,12523 V,tp CS13,0.0,,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,5/6,7900.0,DVB-S2,Kor,kr
10.0,KBS 1 TV,MPEG-2/SD,1391.0,12670 V,tp CS21,0.0,Codicrypt,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,7/8,26700.0,DVB-S2,Kor,kr
10.0,KBS 1 TV,MPEG-2/SD,1391.0,12670 V,tp CS21,0.0,Codicrypt,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,7/8,26700.0,DVB-S2,Kor,kr
10.0,KBS 1 TV,MPEG-2/SD,1391.0,12670 V,tp CS21,0.0,Codicrypt,,KBS 1 TV,https://www.lyngsat.com/tvchannels/kr/KBS-1-TV.html,False,,7/8,26700.0,DVB-S2,Kor,kr
521.0,Latest popular song,,,11938 L,tp 12,0.0,,,Latest popular song,https://www.lyngsat.com/radiochannels/kr/Latest-popular-song.html,False,,5/6,23800.0,DVB-S2,Kor,kr
522.0,Is it popular?,,,11938 L,tp 12,0.0,,,Is it popular?,https://www.lyngsat.com/radiochannels/kr/Is-it-popular.html,False,,5/6,23800.0,DVB-S2,Kor,kr
523.0,Old Pop Song of Memories,,,11938 L,tp 12,0.0,,,Old Pop Song of Memories,https://www.lyngsat.com/radiochannels/kr/Old-Pop-Song-of-Memories.html,False,,5/6,23800.0,DVB-S2,Eng,kr
524.0,EQ songs with mom,,,11938 L,tp 12,0.0,,,EQ songs with mom,https://www.lyngsat.com/radiochannels/kr/EQ-songs-with-mom.html,False,,5/6,23800.0,DVB-S2,Kor,kr
