SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,@ KiteNet,,,10925 V,tp 13,0.0,,,,,False,,288,34.0,DVB-S2,,
,TPA,,,10962 V,tp 1,,,https://www.lyngsat.com/providers/ao/TPA.html,,,True,TPA,5/6,25926.0,DVB-S2,,
1.0,TPA 1,,308.0,10962 V,tp 1,,,,TPA 1,https://www.lyngsat.com/tvchannels/ao/TPA-1.html,False,TPA,5/6,25926.0,DVB-S2,Por,ao
2.0,TPA 2,,309.0,10962 V,tp 1,,,,TPA 2,https://www.lyngsat.com/tvchannels/ao/TPA-2.html,False,TPA,5/6,25926.0,DVB-S2,Por,ao
,Telemedia,,,10984 V,tp 1,,,https://www.lyngsat.com/providers/za/Telemedia.html,,,True,Telemedia,5/6,9100.0,DVB-S2,,
,Gallop TV 2,,101.0,10984 V,tp 1,,,,Gallop TV 2,https://www.lyngsat.com/tvchannels/za/Gallop-TV-2.html,False,Telemedia,5/6,9100.0,DVB-S2,Eng,za
,Gallop TV,,3004.0,10984 V,tp 1,,,,Gallop TV,https://www.lyngsat.com/tvchannels/za/Gallop-TV.html,False,Telemedia,5/6,9100.0,DVB-S2,Eng,za
13.0,Biafra TV,MPEG-2/SD,256.0,10984 V,tp 1,,,,Biafra TV,https://www.lyngsat.com/tvchannels/uk/Biafra-TV.html,False,Telemedia,5/6,9100.0,DVB-S2,Eng,uk
,Biafra Human Rights & Freedom Radio,,,10984 V,tp 1,,,,Biafra Human Rights & Freedom Radio,https://www.lyngsat.com/radiochannels/uk/Biafra-Human-Rights-and-Freedom-Radio.html,False,Telemedia,5/6,9100.0,DVB-S2,Eng,uk
14.0,Radio Biafra,,,10984 V,tp 1,,,,Radio Biafra,https://www.lyngsat.com/radiochannels/uk/Radio-Biafra.html,False,Telemedia,5/6,9100.0,DVB-S2,Eng,uk
14.0,Radio Biafra,,,10984 V,tp 1,,,,Radio Biafra,https://www.lyngsat.com/radiochannels/uk/Radio-Biafra.html,False,Telemedia,5/6,9100.0,DVB-S2,Eng,uk
,Gazprom Space Systems,1-9,,11056 H,tp 2A,,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,10000.0,DVB-S2,,
,Gazprom Space Systems,1-9,,11056 H,tp 2A,,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,10000.0,DVB-S2,,
,Gazprom Space Systems,1-9,,11056 H,tp 2A,,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,10000.0,DVB-S2,,
,Gazprom Space Systems,1-9,,11056 H,tp 2A,,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,10000.0,DVB-S2,,
,Gazprom Space Systems,100-55,,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S3,,
,Gazprom Space Systems,100-55,,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S3,,
,Gazprom Space Systems,100-55,,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S3,,
,Gazprom Space Systems,100-55,,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S3,,
,Gazprom Space Systems,1374-16,,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S2,,
,Gazprom Space Systems,1374-16,,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S2,,
,Gazprom Space Systems,1374-16,,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S2,,
,Gazprom Space Systems,1374-16,,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S2,,
,Gazprom Space Systems,,,11385 H,tp 18A,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S2,,
,Gazprom Space Systems,,,11385 H,tp 18A,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S2,,
,Gazprom Space Systems,,,11385 H,tp 18A,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S2,,
,Gazprom Space Systems,,,11385 H,tp 18A,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,,,True,Gazprom Space Systems,3/4,30000.0,DVB-S2,,
1.0,RTR Planeta,MPEG-4/SD,33.0,11056 H,tp 2A,,,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,Gazprom Space Systems,3/4,10000.0,DVB-S2,Rus,ru
1.0,RTR Planeta,MPEG-4/SD,33.0,11056 H,tp 2A,,,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,Gazprom Space Systems,3/4,10000.0,DVB-S2,Rus,ru
4.0,[test card],MPEG-4/SD,42.0,11056 H,tp 2A,,,,,,False,Gazprom Space Systems,3/4,10000.0,DVB-S2,,
,(feeds),,,11086 H,tp 3A,,,,,,False,Gazprom Space Systems,170,13.0,DVB-S2,,
,(feeds),,,11120 H,tp 3A,,,,,,False,Gazprom Space Systems,070,5.0,DVB-S2,,
,(feeds),,,11126 H,tp 3A,,,,,,False,Gazprom Space Systems,250,6.0,DVB-S2,,
,(feeds),,,12508 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,2200.0,DVB-S2,,
,(feeds),,,12511 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,2200.0,DVB-S2,,
,(feeds),,,12514 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,2200.0,DVB-S2,,
,(feeds),,,12516 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,2200.0,DVB-S2,,
,(feeds),,,12519 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,2200.0,DVB-S2,,
,(feeds),,,12522 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,2200.0,DVB-S2,,
,(feeds),,,12542 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,23320.0,DVB-S2,,
,(feeds),,,12547 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,23320.0,DVB-S2,,
,(feeds),,,12553 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,3320.0,DVB-S2,,
,(feeds),,,12571 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,3320.0,DVB-S2,,
,(feeds),,,12576 V,tp 8,,,,,,False,Gazprom Space Systems,5/6,1700.0,DVB-S2,,
,(feeds),,,12588 V,tp 9,,,,,,False,Gazprom Space Systems,3/4,7500.0,DVB-S2,,
,(feeds),,,12602 V,tp 9,,,,,,False,Gazprom Space Systems,5/6,3750.0,DVB-S2,,
,(feeds),,,12630 H,tp 9A,,,,,,False,Gazprom Space Systems,3/4,3333.0,DVB-S3,,
,(feeds),,,12636 V,tp 9,,,,,,False,Gazprom Space Systems,5/6,3333.0,DVB-S2,,
,(feeds),,,12637 H,tp 9A,,,,,,False,Gazprom Space Systems,500,8.0,DVB-S2,,
,(feeds),,,12644 H,tp 9A,,,,,,False,Gazprom Space Systems,7/8,5000.0,DVB-S5,,
,(feeds),,,12652 H,tp 9A,,,,,,False,Gazprom Space Systems,3/4,3333.0,DVB-S3,,
,(feeds),,,12665 H,tp 10A,,,,,,False,Gazprom Space Systems,3/4,3330.0,DVB-S2,,
,(feeds),,,12675 V,tp 10,,,,,,False,Gazprom Space Systems,500,2.0,DVB-S2,,
,(feeds),,,12698 H,tp 10A,,,,,,False,Gazprom Space Systems,3/4,7500.0,DVB-S2,,
,(feeds),,,12729 V,tp 10,,,,,,False,Gazprom Space Systems,3/4,5000.0,DVB-S2,,
,,,,11150 V,tp 4,,,,,,False,Gazprom Space Systems,665,16.0,DVB-S2,,
,,,,12531 H,tp 8A,,,,,,False,Gazprom Space Systems,5/6,500.0,DVB-S2,,
2.0,Star TV (Tanzania),MPEG-4/SD,68.0,11150 V,tp 4,,,,Star TV (Tanzania),https://www.lyngsat.com/tvchannels/tz/Star-TV.html,False,Gazprom Space Systems,665,16.0,DVB-S2,Swa,tz
2.0,Star TV (Tanzania),MPEG-4/SD,68.0,11150 V,tp 4,,,,Star TV (Tanzania),https://www.lyngsat.com/tvchannels/tz/Star-TV.html,False,Gazprom Space Systems,665,16.0,DVB-S2,Swa,tz
3.0,ITV (Tanzania),MPEG-4/SD,84.0,11150 V,tp 4,,,,ITV (Tanzania),https://www.lyngsat.com/tvchannels/tz/ITV.html,False,Gazprom Space Systems,665,16.0,DVB-S2,Eng,tz
4.0,EATV 5,MPEG-4/SD,100.0,11150 V,tp 4,,,,EATV 5,https://www.lyngsat.com/tvchannels/tz/EATV-5.html,False,Gazprom Space Systems,665,16.0,DVB-S2,Eng,tz
