SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,,,,3817 H,tp 4C,,,,,,False,,1/2,3333.0,DVB-S2,,
,,,,3819 V,tp 3C,,,,,,False,,,,,,
,,,,3823 V,tp 3C,,,,,,False,,,,,,
,,,,3827 H,tp 15C,,,,,,False,,,,,,
,,,,3940 H,tp 18C,,,,,,False,,,,,,
,,,,3945 V,tp 6C,,,,,,False,,,,,,
,,,,3995 V,tp 8C,,,,,,False,,,,,,
,,,,11104 V,tp 8K,,,,,,False,,,,,,
257.0,Wailing Women Worldwide TV,,257.0,3817 H,tp 4C,,,,Wailing Women Worldwide TV,https://www.lyngsat.com/tvchannels/ng/Wailing-Women-Worldwide-TV.html,False,,1/2,3333.0,DVB-S2,Eng,ng
531.0,MFM TV,,532.0,3817 H,tp 4C,,,,MFM TV,https://www.lyngsat.com/tvchannels/ng/MFM-TV.html,False,,1/2,3333.0,DVB-S2,Eng,ng
1.0,MFM TV,?-?MPEG-4/HD,33.0,4148 V,tp 11C,,,,MFM TV,https://www.lyngsat.com/tvchannels/ng/MFM-TV.html,False,,3/5,2400.0,DVB-S2,Eng,ng
513.0,Zodiak Radio,,,3817 H,tp 4C,,,,Zodiak Radio,https://www.lyngsat.com/radiochannels/mw/Zodiak-Radio.html,False,,1/2,3333.0,DVB-S2,Eng,mw
513.0,Zodiak Radio,,,3817 H,tp 4C,,,,Zodiak Radio,https://www.lyngsat.com/radiochannels/mw/Zodiak-Radio.html,False,,1/2,3333.0,DVB-S2,Eng,mw
514.0,Capital FM (Malawi),,,3817 H,tp 4C,,,,Capital FM (Malawi),https://www.lyngsat.com/radiochannels/mw/Capital-FM.html,False,,1/2,3333.0,DVB-S2,Eng,mw
514.0,Capital FM (Malawi),,,3817 H,tp 4C,,,,Capital FM (Malawi),https://www.lyngsat.com/radiochannels/mw/Capital-FM.html,False,,1/2,3333.0,DVB-S2,Eng,mw
517.0,Nyami Nyami FM,,,3817 H,tp 4C,,,,Nyami Nyami FM,https://www.lyngsat.com/radiochannels/za/Nyami-Nyami-FM.html,False,,1/2,3333.0,DVB-S2,Eng,za
517.0,Nyami Nyami FM,,,3817 H,tp 4C,,,,Nyami Nyami FM,https://www.lyngsat.com/radiochannels/za/Nyami-Nyami-FM.html,False,,1/2,3333.0,DVB-S2,Eng,za
1.0,Kameme TV,?-?MPEG-4/SD,258.0,3827 V,tp 3C,,,,,,False,,4/5,1400.0,DVB-S2,Eng,
,Kenyan mux,,,3834 H,tp 16C,,,,,,False,,3/4,1585.0,DVB-S2,,
,Kenyan mux,,,4138 V,tp 11C,,,,,,False,,5/6,1304.0,DVB-S2,,
11.0,Lulu FM,,,3834 H,tp 16C,,,,Lulu FM,https://www.lyngsat.com/radiochannels/ke/Lulu-FM.html,False,,3/4,1585.0,DVB-S2,,ke
12.0,Trace FM Kenya,,,3834 H,tp 16C,,,,Trace FM Kenya,https://www.lyngsat.com/radiochannels/fr/Trace-FM-Kenya.html,False,,3/4,1585.0,DVB-S2,Eng,fr
13.0,Sidai FM,,,3834 H,tp 16C,,,,Sidai FM,https://www.lyngsat.com/radiochannels/ke/Sidai-FM.html,False,,3/4,1585.0,DVB-S2,,ke
13.0,Sidai FM,,,3834 H,tp 16C,,,,Sidai FM,https://www.lyngsat.com/radiochannels/ke/Sidai-FM.html,False,,3/4,1585.0,DVB-S2,,ke
14.0,Soundcity Radio 88.5 Nairobi,,,3834 H,tp 16C,,,,Soundcity Radio 88.5 Nairobi,https://www.lyngsat.com/radiochannels/ng/Soundcity-Radio-885-Nairobi.html,False,,3/4,1585.0,DVB-S2,Eng,ng
15.0,Sang'u FM,,,3834 H,tp 16C,,,,Sang'u FM,https://www.lyngsat.com/radiochannels/ke/Sangu-FM.html,False,,3/4,1585.0,DVB-S2,,ke
15.0,Sang'u FM,,,3834 H,tp 16C,,,,Sang'u FM,https://www.lyngsat.com/radiochannels/ke/Sangu-FM.html,False,,3/4,1585.0,DVB-S2,,ke
16.0,Getu FM,,,3834 H,tp 16C,,,,Getu FM,https://www.lyngsat.com/radiochannels/ke/Getu-FM.html,False,,3/4,1585.0,DVB-S2,Som,ke
16.0,Getu FM,,,3834 H,tp 16C,,,,Getu FM,https://www.lyngsat.com/radiochannels/ke/Getu-FM.html,False,,3/4,1585.0,DVB-S2,Som,ke
17.0,Inka FM,,,3834 H,tp 16C,,,,Inka FM,https://www.lyngsat.com/radiochannels/gh/Inka-FM.html,False,,3/4,1585.0,DVB-S2,,gh
18.0,Gichichio FM,,,3834 H,tp 16C,,,,Gichichio FM,https://www.lyngsat.com/radiochannels/ke/Gichichio-FM.html,False,,3/4,1585.0,DVB-S2,,ke
19.0,Kayu FM,,,3834 H,tp 16C,,,,Kayu FM,https://www.lyngsat.com/radiochannels/ke/Kayu-FM.html,False,,3/4,1585.0,DVB-S2,Eng,ke
19.0,Kayu FM,,,3834 H,tp 16C,,,,Kayu FM,https://www.lyngsat.com/radiochannels/ke/Kayu-FM.html,False,,3/4,1585.0,DVB-S2,Eng,ke
20.0,Mwangaza wa Neno FM,,,3834 H,tp 16C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,False,,3/4,1585.0,DVB-S2,,ke
20.0,Mwangaza wa Neno FM,,,3834 H,tp 16C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,False,,3/4,1585.0,DVB-S2,,ke
20.0,Mwangaza wa Neno FM,,,3834 H,tp 16C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,False,,3/4,1585.0,DVB-S2,,ke
20.0,Mwangaza wa Neno FM,,,3834 H,tp 16C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,False,,3/4,1585.0,DVB-S2,,ke
512.0,Mwangaza wa Neno FM,,,4117 V,tp 11C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,False,,3/4,1166.0,DVB-S2,,ke
512.0,Mwangaza wa Neno FM,,,4117 V,tp 11C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,False,,3/4,1166.0,DVB-S2,,ke
512.0,Mwangaza wa Neno FM,,,4117 V,tp 11C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,False,,3/4,1166.0,DVB-S2,,ke
512.0,Mwangaza wa Neno FM,,,4117 V,tp 11C,,,,Mwangaza wa Neno FM,https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,False,,3/4,1166.0,DVB-S2,,ke
1003.0,Thunder TV,?-?MPEG-4/SD,34.0,3836 H,tp 16C,,,,,,False,,3/4,1250.0,DVB-S2,Eng,
257.0,Christ Mandate TV,?-?MPEG-4/SD,257.0,3838 H,tp 16C,,,,,,False,,2/3,1250.0,DVB-S2,Eng,
101.0,Rapid TV,?-?MPEG-4/SD,33.0,3840 H,tp 16C,,,,,,False,,3/4,1500.0,DVB-S2,Eng,
1.0,Salt TV,?-?MPEG-2/SD,308.0,3842 H,tp 16C,,,,,,False,,2/3,1582.0,DVB-S2,Eng,
2.0,Salt FM,,,3842 H,tp 16C,,,,Salt FM,https://www.lyngsat.com/radiochannels/ug/Salt-FM.html,False,,2/3,1582.0,DVB-S2,Eng,ug
1.0,AfroSport TV,?-?MPEG-4/HD,257.0,3863 H,tp 16C,,,,,,False,,3/5,2380.0,DVB-S2,Eng,
1.0,News Central TV,?-?MPEG-4/SD,273.0,3866 H,tp 16C,,,,,,False,,5/6,2500.0,DVB-S2,Eng,
100.0,Joy Gospel TV,?-?MPEG-4/SD,257.0,3869 H,tp 16C,,,,,,False,,3/5,1250.0,DVB-S2,Eng,
1.0,Jehova Jire TV,?-?,256.0,3874 H,tp 17C,,,,,,False,,3/5,1250.0,DVB-S2,Eng,
,(feeds),,,3915 V,tp 6C,,,,,,False,,3/4,27200.0,DVB-S2,,
,(feeds),,,3944 H,tp 18C,,,,,,False,,3/4,2222.0,DVB-S2,,
,(feeds),,,3955 V,tp 7C,,,,,,False,,3/4,3750.0,DVB-S2,,
,(feeds),,,10958 H,tp 1K,,,,,,False,,5/6,3333.0,DVB-S2,,
,(feeds),,,10960 V,tp 2K,,,,,,False,,5/6,7500.0,DVB-S2,,
,(feeds),,,10998 V,tp 4K,,,,,,False,,5/6,2962.0,DVB-S2,,
,(feeds),,,11007 V,tp 4K,,,,,,False,,5/6,10000.0,DVB-S2,,
,(feeds),,,11017 H,tp 3K,,,,,,False,,3/4,5832.0,DVB-S2,,
,(feeds),,,11024 H,tp 3K,,,,,,False,,3/4,5832.0,DVB-S2,,
,(feeds),,,11030 H,tp 3K,,,,,,False,,3/4,25185.0,DVB-S2,,
,(feeds),,,11037 V,tp 6K,,,,,,False,,5/6,22500.0,DVB-S2,,
,(feeds),,,11042 H,tp 5K,,,,,,False,,5/6,3333.0,DVB-S2,,
,(feeds),,,11042 V,tp 6K,,,,,,False,,5/6,2500.0,DVB-S2,,
,(feeds),,,11046 H,tp 5K,,,,,,False,,5/6,2500.0,DVB-S2,,
,(feeds),,,11048 V,tp 6K,,,,,,False,,5/6,2480.0,DVB-S2,,
,(feeds),,,11049 H,tp 5K,,,,,,False,,5/6,3333.0,DVB-S2,,
,(feeds),,,11058 H,tp 5K,,,,,,False,,5/6,7500.0,DVB-S2,,
,(feeds),,,11060 V,tp 6K,,,,,,False,,5/6,5000.0,DVB-S2,,
,(feeds),,,11071 H,tp 5K,,,,,,False,,3/4,3333.0,DVB-S2,,
,(feeds),,,11071 V,tp 6K,,,,,,False,,5/6,3330.0,DVB-S2,,
,(feeds),,,11077 V,tp 8K,,,,,,False,,5/6,2222.0,DVB-S2,,
,(feeds),,,11088 V,tp 8K,,,,,,False,,3/4,27500.0,DVB-S2,,
,(feeds),,,11119 V,tp 10K,,,,,,False,,3/4,5000.0,DVB-S2,,
,(feeds),,,11126 V,tp 10K,,,,,,False,,3/4,7500.0,DVB-S2,,
,(feeds),,,11132 V,tp 10K,,,,,,False,,5/6,2500.0,DVB-S2,,
,(feeds),,,11135 V,tp 10K,,,,,,False,,5/6,2500.0,DVB-S2,,
,(feeds),,,11143 V,tp 10K,,,,,,False,,3/4,5800.0,DVB-S2,,
,(feeds),,,11147 V,tp 10K,,,,,,False,,3/4,2100.0,DVB-S2,,
,(feeds),,,11150 V,tp 10K,,,,,,False,,5/6,3330.0,DVB-S2,,
,(feeds),,,11162 V,tp 12K,,,,,,False,,3/4,27200.0,DVB-S2,,
,(feeds),,,11174 V,tp 12K,,,,,,False,,5/6,23200.0,DVB-S2,,
,(feeds),,,11184 V,tp 12K,,,,,,False,,4/5,2060.0,DVB-S2,,
,(feeds),,,11187 V,tp 12K,,,,,,False,,5/6,22500.0,DVB-S2,,
2.0,Wasafi TV,?-?MPEG-4/SD,515.0,3922 V,tp 6C,,,,,,False,,5/6,2500.0,DVB-S2,,
1.0,Wasafi FM,,,3922 V,tp 6C,,,,Wasafi FM,https://www.lyngsat.com/radiochannels/tz/Wasafi-FM.html,False,,5/6,2500.0,DVB-S2,,tz
1.0,Plus TV Africa,?-?MPEG-4/SD,512.0,3993 V,tp 8C,,,,,,False,,5/6,1666.0,DVB-S2,Eng,
