SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,,,,3760 R,tp LAMRD,,,,,,False,,5/6,7567.0,DVB-S2,,
,,,,3768 R,tp LAMRD,,,,,,False,,5/6,5980.0,DVB-S2,,
,Rede Internacional de TV,MPEG-4/HD,102.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/HD,102.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/HD,102.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/HD,102.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/HD,102.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/HD,102.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/SD,152.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/SD,152.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/SD,152.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/SD,152.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/SD,152.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/SD,152.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/1seg,602.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/1seg,602.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/1seg,602.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/1seg,602.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/1seg,602.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rede Internacional de TV,MPEG-4/1seg,602.0,3760 R,tp LAMRD,,,,Rede Internacional de TV,https://www.lyngsat.com/tvchannels/br/Rede-Internacional-de-TV.html,False,,5/6,7567.0,DVB-S2,Por,br
,RIT Notícias,MPEG-4/SD,202.0,3760 R,tp LAMRD,,,,RIT Notícias,https://www.lyngsat.com/tvchannels/br/RIT-Noticias.html,False,,5/6,7567.0,DVB-S2,Por,br
,(feeds),,252.0,3760 R,tp LAMRD,,,,,,False,,5/6,7567.0,DVB-S2,,
,(feeds),,,11474 H,,,,,,,False,,3/4,7500.0,DVB-S2,,
,(feeds),,,12616 H,,,,,,,False,,3/4,26900.0,DVB-S2,,
,Igreja Internacional da Graça de Deus,MPEG-4/SD,302.0,3760 R,tp LAMRD,,,,Igreja Internacional da Graça de Deus,https://www.lyngsat.com/tvchannels/br/Igreja-Internacional-da-Graca-de-Deus.html,False,,5/6,7567.0,DVB-S2,Por,br
,SOS Espiritual,MPEG-4/SD,402.0,3760 R,tp LAMRD,,,,SOS Espiritual,https://www.lyngsat.com/tvchannels/br/SOS-Espiritual.html,False,,5/6,7567.0,DVB-S2,Por,br
,Nossa Rádio,,,3760 R,tp LAMRD,,,,Nossa Rádio,https://www.lyngsat.com/radiochannels/br/Nossa-Radio.html,False,,5/6,7567.0,DVB-S2,Por,br
,Rádio Relógio,,,3760 R,tp LAMRD,,,,Rádio Relógio,https://www.lyngsat.com/radiochannels/br/Radio-Relogio.html,False,,5/6,7567.0,DVB-S2,Por,br
